"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0140053","mitochondrial gene expression","61/2837","173/20191",0.352601156069364,2.50947125209606,8.06186620315723,1.74434825188951e-12,4.25039524043744e-10,3.88806044565899e-10,"Trnt1/Trmt10c/Mrpl15/Mrps2/Mrps30/Mrpl45/Mrpl44/Hars1/Yars2/Mrps35/Mrpl9/Polr1b/Elac2/Mrpl47/Mterf2/Angel2/Mrpl10/Mrps5/Thap11/C1qbp/Tfam/Trmt5/Mrpl18/Tefm/Mrpl32/Mrps31/Mrpl39/Mtif3/Gatc/Mrps22/Mrpl37/Mrpl49/Mrpl19/Mtres1/Mrpl46/Mtrf1l/Dap3/Rpusd4/Mrpl35/Mrpl50/Ptcd1/Tsfm/Mrpl40/Twnk/Mrps27/Mtrf1/Mrpl17/Fastkd1/Kat8/Mterf3/Mrps15/Gfm1/Mtif2/Tbrg4/Mrps6/Mrpl3/Ngrn/Polr2b/Mtg1/Mrps17/Gars1",61
"GO:0071824","protein-DNA complex organization","64/2837","189/20191",0.338624338624339,2.40999789254988,7.87427694025859,3.97110588296081e-12,8.93193353982877e-10,8.17051016081248e-10,"Med19/Nap1l4/Cebpg/Ssrp1/Asf1a/Daxx/Med7/Taf5/Mis12/Nap1l3/Anp32b/H1f0/Supt16/Med10/Med17/Dnajc9/Nap1l5/Med4/Med8/Trp53/Sart3/Taf7/Tspyl2/Ttc39aos1/Smarcd1/Hp1bp3/Smarcc2/Med11/Gtf2b/Smarcd2/Senp6/Taf11/Nasp/Brf1/Smarcc1/Tspyl5/Tspyl1/Pole3/Taf9/Smarcb1/Rbbp4/Brd2/Tspyl4/Taf2/Taf1/Ubn1/Atrx/Med16/Smarca5/Nap1l2/Gtf2a2/Gtf2h5/H1f4/Macroh2a1/Chd1/Spty2d1/Med18/Nfkbiz/Psmc6/Brf2/Taf3/Supt6/Smarca4/Med22",64
"GO:0006405","RNA export from nucleus","37/2837","82/20191",0.451219512195122,3.2113405607091,8.11269879239608,1.00434371452089e-11,2.09764358661363e-09,1.91882509668991e-09,"Eif4a3/Ncbp2/Phax/Fyttd1/Hnrnpa2b1/Rae1/Ssb/Thoc5/Dhx9/Nup88/Ythdc1/Akap8l/Ddx25/Nup62/Thoc7/Nup85/Ncbp3/Fmr1/Pom121/Thoc3/Nrde2/Magoh/Ncbp1/Rbm8a/Eny2/Tpr/Pabpn1/Magohb/Nxf1/Nsun2/Ddx19a/Thoc1/Supt6/Iws1/Thoc6/Khdrbs1/Casc3",37
"GO:0033044","regulation of chromosome organization","75/2837","244/20191",0.307377049180328,2.18761015156856,7.54619548385615,1.35691841276533e-11,2.73629616477643e-09,2.50303425541685e-09,"Cct6a/Cdc16/Gnl3/Hnrnpu/Becn1/Hnrnpa2b1/Ik/Ino80c/Map2k7/Uchl5/Brd7/Dkc1/Hnrnpd/Nbn/Cct2/Trp53/Anapc7/Phf10/Incenp/Terf2ip/Gnl3l/Hnrnpc/Smc4/Parp1/Terf2/Actr8/Fen1/Smarcd1/Smarcc2/Exosc10/Smarcd2/Senp6/Tinf2/Rad21/Anapc5/Actl6a/Smarcc1/Naf1/Anapc4/Baz1b/Dhx36/Yy1/Tacc3/Smarcb1/Ten1/Bcl7b/Slx4/Tpr/Tcp1/Sfpq/Atrx/Xrcc1/Prpf4b/Slf2/Smarca5/Mad2l1bp/Dcp2/Smc5/Macroh2a1/Dync1li1/Anapc15/Cct3/Ercc4/Cct5/Ddx11/Riok2/Bcl7a/Smarca4/Bub3/Cct7/Ncapd3/Cct8/Smg5/Mad2l1/Ino80e",75
"GO:0140588","chromatin looping","53/2837","147/20191",0.360544217687075,2.56600222041584,7.70472025129368,1.85259927154257e-11,3.49483888386482e-09,3.19691324209825e-09,"Eif4a3/Tor1b/Ddx54/Helq/Ddx52/Chd4/Vps4a/Dhx9/Ddx27/Dhx29/Ddx55/Ddx42/Ddx25/Ddx47/Ddx46/Ddx21/Ddx20/Mcm4/Ddx1/Fancm/Ctcf/Afg3l2/2310057M21Rik/Ddx49/Dhx32/Ddx41/Rad21/Ddx28/Wrnip1/Afg3l1/Spg7/Dhx40/Dhx36/Tor1a/Mtrex/Taf9/Hspa5/Ddx17/Twnk/Vps4b/Brd2/Dhx8/Ddx6/Chd5/Atrx/Chd1/Ddx19a/Ddx11/Ercc3/Ddx10/Ddx5/Yme1l1/Dhx15",53
"GO:0051168","nuclear export","56/2837","168/20191",0.333333333333333,2.37234167547879,7.22188137049893,1.71407964504212e-10,2.70917236870442e-08,2.47822269021453e-08,"Eif4a3/Ncbp2/Phax/Ltv1/Fyttd1/Hnrnpa2b1/Cdkn1b/Rae1/Sdad1/Anp32b/Ssb/Thoc5/Dhx9/Hspa9/Nup88/Ythdc1/Akap8l/Ddx25/Nemf/Ptpn11/Nup62/Thoc7/Nup85/Ncbp3/Fmr1/Gas6/Pom121/Thoc3/Lzts2/Rbm22/Rangap1/Nrde2/Magoh/Ncbp1/Rbm8a/Lsg1/Rita1/Eny2/Tpr/Calr/Pabpn1/Ranbp3/Magohb/Hdac3/Prpf4b/Nxf1/Nsun2/Ddx19a/Txn1/Thoc1/Riok2/Supt6/Iws1/Thoc6/Khdrbs1/Casc3",56
"GO:0065004","protein-DNA complex assembly","56/2837","169/20191",0.331360946745562,2.35830415077182,7.16943088548977,2.21645325270543e-10,3.4110049004793e-08,3.1202258809554e-08,"Med19/Nap1l4/Ssrp1/Asf1a/Daxx/Med7/Taf5/Mis12/Nap1l3/Anp32b/H1f0/Supt16/Med10/Med17/Dnajc9/Nap1l5/Med4/Med8/Trp53/Sart3/Taf7/Tspyl2/Hp1bp3/Med11/Gtf2b/Senp6/Taf11/Nasp/Brf1/Tspyl5/Tspyl1/Pole3/Taf9/Smarcb1/Rbbp4/Brd2/Tspyl4/Taf2/Taf1/Ubn1/Atrx/Med16/Smarca5/Nap1l2/Gtf2a2/Gtf2h5/H1f4/Macroh2a1/Spty2d1/Med18/Nfkbiz/Psmc6/Brf2/Taf3/Smarca4/Med22",56
"GO:0007005","mitochondrion organization","118/2837","479/20191",0.246346555323591,1.75325459941439,6.74593627679529,3.24996573294657e-10,4.31949991051626e-08,3.95127412795083e-08,"Pet100/Tmem126b/Mrpl15/Lonp1/Ndufaf4/Mtx1/Atad3a/Ndufaf1/Mtnap1/Ssbp1/Sco1/Ppif/Jtb/Noa1/Trp53/Mtfr1l/Slc25a4/Dnm1l/Ghitm/Tfam/Nipsnap2/Hspd1/Parp1/Marchf5/Maip1/Mrpl39/Hspa4/Marcks/Mllt11/Mtch2/Vps35/Sesn2/Slc25a5/Foxred1/Thg1l/Ctcf/Ptcd2/Dap3/Tomm70a/Afg3l2/Pisd/Ndufa10/Atg3/Timm21/Triap1/Dmac1/Psmd10/Rrm2b/Cibar1/Gclm/Arrb2/Afg3l1/Spg7/Fam3a/Slc35f6/Ier3/Mtx3/Sco2/Tfrc/Opa3/Rab5if/Ndufa9/Twnk/Stoml2/Timm10/Mpv17/Lipa/Fam162a/Pink1/Mrpl17/Hdac6/Hmgcl/Slc30a9/Pnp/Trmt10b/Tmem242/Rrm1/Uqcc4/Myh14/Sdhaf2/Prdx3/Letmd1/Timm29/Coa4/Tmem70/Cntnap2/mt-Nd5/mt-Nd6/Letm1/Phb2/Mtfp1/Ndufs2/Atp23/Cluh/Cln8/Nectin2/Immt/Lyrm7/Msto1/Alkbh7/Usp30/Gba1/Mfsd8/Gdap1/Jun/Tmem11/Dmac2/Stat2/Uqcrc1/Slc25a46/Ndufaf7/Letm2/Samm50/Yme1l1/Gpx1/Tmem186/Ralbp1/Pim2",118
"GO:0006413","translational initiation","44/2837","120/20191",0.366666666666667,2.60957584302667,7.15015726052539,5.01101445559811e-10,6.51209167474172e-08,5.95695332476014e-08,"Ncbp2/Eif3c/Eif3d/Bzw1/Eif3a/Denr/Eif2b3/Eif2b1/Dhx29/Eif2b4/Eif2b2/Bzw2/Mtif3/Eif2ak1/Abcf1/Eif5/Paip2/Fmr1/Eif4g1/Eif3l/Eif5b/Ppp1r15a/Eif1a/Ncbp1/Eif4e2/Ythdf1/Ppp1r15b/Tpr/Eif1ax/Eif4b/Dnajc3/LTO1/Mtfmt/Sh3bgrl/Ythdf2/Mtif2/Habp4/Eif2s1/Rps6kb1/Eif3i/Eif2b5/Khdrbs1/Mettl3/Mknk1",44
"GO:0006334","nucleosome assembly","28/2837","60/20191",0.466666666666667,3.32127834567031,7.28061727207959,1.2567144319076e-09,1.56367361655227e-07,1.43037463448028e-07,"Nap1l4/Ssrp1/Asf1a/Daxx/Nap1l3/Anp32b/H1f0/Supt16/Dnajc9/Nap1l5/Sart3/Tspyl2/Hp1bp3/Nasp/Tspyl5/Tspyl1/Pole3/Rbbp4/Brd2/Tspyl4/Ubn1/Atrx/Smarca5/Nap1l2/H1f4/Macroh2a1/Spty2d1/Smarca4",28
"GO:0006406","mRNA export from nucleus","29/2837","64/20191",0.453125,3.22490196510398,7.20791031256389,1.51459433749551e-09,1.8452807678487e-07,1.68797553139302e-07,"Eif4a3/Ncbp2/Fyttd1/Hnrnpa2b1/Thoc5/Nup88/Ythdc1/Akap8l/Ddx25/Thoc7/Nup85/Ncbp3/Fmr1/Thoc3/Magoh/Ncbp1/Rbm8a/Eny2/Tpr/Pabpn1/Magohb/Nxf1/Nsun2/Ddx19a/Thoc1/Supt6/Iws1/Thoc6/Casc3",29
"GO:0000956","nuclear-transcribed mRNA catabolic process","43/2837","120/20191",0.358333333333333,2.5502673011397,6.8866931912667,1.79449460820791e-09,2.09884089375997e-07,1.91992033661318e-07,"Eif4a3/Ncbp2/Pabpc1/Hnrnpab/Hnrnpu/Cnot8/Pnrc2/Upf3a/Skic2/Exosc9/Ssb/Gspt2/Hnrnpd/Pelo/Dhx9/Thrap3/Etf1/Xrn2/Tob1/Upf3b/Dis3/Exosc10/Smg8/Gspt1/Cnot7/Exosc3/Magoh/Ncbp1/Ybx1/Dhx36/Rbm8a/Skic8/Pde12/Pnrc1/Magohb/Dcp2/Ago1/Exosc4/Lsm1/Ddx5/Secisbp2/Smg5/Casc3",43
"GO:0006260","DNA replication","74/2837","267/20191",0.277153558052434,1.97250880882506,6.46783509822406,3.39482129619089e-09,3.54516338216506e-07,3.24294771188762e-07,"Dnajc2/Ssrp1/Sde2/Zfp830/Asf1a/Ino80c/Kin/Poli/Mtnap1/Uchl5/Ssbp1/Supt16/Rbbp7/Cacybp/Noc3l/Dhx9/Nbn/Etaa1/Trp53/Rfc3/Parp1/Mcm4/Actr8/Smc3/Tspyl2/Fen1/Zfp365/Fancm/Rpa2/Gtpbp4/Senp2/Orc6/Top1/Lrwd1/Nucks1/Rbbp6/Pold3/Bod1l/Tbrg1/Rrm2b/Actl6a/Nasp/Wrnip1/Rpa3/Rtf2/Yy1/Pole3/Cinp/Rbbp4/Twnk/Slx4/Zmpste24/Lig1/Cdc42/Atrx/Top1mt/Rrm1/Rpain/Donson/Smarca5/Ing5/Obi1/Chtf18/Cdc7/Ddx11/Orc3/Jun/Rfc1/Ciz1/Usp37/Rbbp8/Ttf1/Ino80e/Pola2",74
"GO:0034976","response to endoplasmic reticulum stress","76/2837","280/20191",0.271428571428571,1.93176393574702,6.34799253278966,5.73149227976953e-09,5.49471587739217e-07,5.02630608555458e-07,"Selenos/Pdia4/Ankzf1/Hsp90b1/Dnajc10/Clu/Nfe2l1/Ubxn4/Atad3a/Ufl1/Bfar/Ccdc47/Uba5/Os9/Canx/P4hb/Creb3/Atf4/Trp53/Tmub2/Dnm1l/Erlec1/Bbs10/Tmbim6/Marcks/App/Tmx1/Fbxo6/Ubxn6/Sesn2/Eif4g1/Vapb/Ubxn2a/Ubqln1/Faf2/Ubxn1/Ubxn8/Ppp1r15a/Serp1/Foxred2/Erp29/Tmem129/Tor1a/Rnf139/Dnajb12/Pdia3/Cops5/Hspa5/Edem2/Tardbp/Tmco1/Ppp1r15b/Ddrgk1/Dnajc3/Txndc12/Tbl2/Calr/Tmem33/Ufm1/Hyou1/Eif2s1/Ubqln2/Atf6b/Ube2k/Psmc6/Ptpn1/Cep290/Jun/Jkamp/Xbp1/Ptpn2/Eif2b5/Atxn3/Aup1/Ufd1/Flot1",76
"GO:0006302","double-strand break repair","80/2837","310/20191",0.258064516129032,1.83665161972552,6.00211650683176,2.68287659267759e-08,2.34171079313113e-06,2.1420862284348e-06,"Htatsf1/Atrip/Gins2/Fan1/Rnf168/Brd7/Helq/Hdgfl2/Chd4/Yeats4/Dek/Nbn/Trp53/Mrgbp/Ercc5/Phf10/Fh1/Prpf19/Terf2ip/Brcc3/C1qbp/Parp1/Mcm4/Ddx1/Actr8/Parp2/Nudt16l1/Prdm9/Zfp365/Gins4/Fancm/Senp3/Rpa2/Smarcd1/Smarcc2/Smarcd2/Nucks1/Wdr48/Tdp2/Swsap1/Inip/Rad21/Kmt5c/Pias4/Actl6a/Smarcc1/Brd8/Rpa3/Ubqln4/Yy1/Kdm1a/Smarcb1/Dclre1a/Dmap1/Sfr1/Bcl7b/Slx4/Apbb1/Lig1/Sfpq/Palb2/Hus1/Zcwpw1/Xrcc1/Slf2/Hpf1/Rhno1/Smc5/Xrcc6/Ppp4r3b/Ercc4/Ppp4c/Cdc7/Ddx11/Bcl7a/Smarca4/Ing3/Hmces/Tnks1bp1/Rbbp8",80
"GO:0006099","tricarboxylic acid cycle","18/2837","32/20191",0.5625,4.00332657737046,6.87449953402622,2.82398985595682e-08,2.39343372139645e-06,2.18939991578529e-06,"Idh3a/Pdha1/Fh1/Cs/Pdhb/Aco2/Sdhd/Suclg1/Idh3b/Dlat/Idh2/Sdhc/Sdhb/Sucla2/Sdhaf2/Idh3g/Idh1/Mdh1",18
