"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033044","regulation of chromosome organization","33/882","244/20191",0.135245901639344,3.09608843537415,7.04025325373699,8.18320764378977e-09,1.19606818819392e-06,1.06340019194511e-06,"Ik/Hnrnpa2b1/Hnrnpu/Cct6a/Brd7/Hnrnpd/Sfpq/Smarcc2/Hnrnpc/Rad21/Baz1b/Gnl3l/Tpr/Prpf4b/Macroh2a1/Smc5/Terf2ip/Cct2/Anapc5/Atrx/Dhx36/Smarcd1/Actb/Yy1/Slf2/Smarcc1/Anapc4/Cct8/Smarcb1/Cct7/Smarca5/Bcl7b/Bub3",33
"GO:0006405","RNA export from nucleus","18/882","82/20191",0.219512195121951,5.0251368840219,7.80575478648869,1.18035903464379e-08,1.62066872302151e-06,1.44090399540088e-06,"Hnrnpa2b1/Ythdc1/Fyttd1/Phax/Ssb/Fmr1/Dhx9/Tpr/Eif4a3/Khdrbs1/Eny2/Thoc2/Rbm8a/Ncbp2/Supt6/Akap8l/Thoc7/Casc3",18
"GO:0006356","regulation of transcription by RNA polymerase I","13/882","46/20191",0.282608695652174,6.46956028788327,7.93725356210338,5.14677904683967e-08,5.55239425267394e-06,4.93652215846e-06,"Ncl/Ubtf/Baz1b/Lyar/Macroh2a1/Sf3b1/Dek/Macroh2a2/Atf4/Actr6/Wdr75/Smarcb1/Smarca5",13
"GO:0065004","protein-DNA complex assembly","25/882","169/20191",0.14792899408284,3.38643346885105,6.65827173985246,9.04383911322477e-08,9.5296825632608e-06,8.47264927449479e-06,"Ssrp1/Hp1bp3/Nap1l4/Dnajc9/Rbbp4/Asf1a/Med19/Anp32b/Brf1/Supt16/Macroh2a1/H1f0/Macroh2a2/Atrx/Brd2/Tspyl4/Taf3/Med4/Rsf1/Sugt1/Gtf2b/Gtf2h5/Smarcb1/Smarca5/Nap1l5",25
"GO:0140588","chromatin looping","23/882","147/20191",0.156462585034014,3.58178690977525,6.71443425281396,1.0352917874283e-07,1.0661152474631e-05,9.4786164365744e-06,"Ddx46/Chd4/Ddx42/Hspa5/Ddx1/Rad21/Dhx9/Eif4a3/Dhx15/Vps4a/Ddx6/Atrx/Ddx17/Brd2/Dhx36/Ctcf/Afg3l1/Pcbp2/Chd5/Ddx5/Snrnp200/Ddx24/Chd1",23
"GO:0016032","viral process","37/882","326/20191",0.113496932515337,2.59820472156143,6.21755284930096,1.15253634321441e-07,1.1352482980662e-05,1.00932644976695e-05,"Eif3a/Snw1/Hsp90ab1/Ssb/Mphosph8/Nucks1/Fmr1/Dhx9/Smc5/Vps4a/Ddx6/Tbc1d20/Ilf3/Tardbp/Ppib/Denr/Ist1/P4hb/Eif3d/Nedd4/Tsg101/Top2b/Ppid/Cnot7/Vapb/Pcbp2/Eps15/Chmp4b/Ddx5/Chmp5/Pcbp1/Chd1/Rsf1/Hacd3/Gtf2b/Smarcb1/Srpk1",37
"GO:0019827","stem cell population maintenance","28/882","213/20191",0.131455399061033,3.00931515016022,6.30063638597766,2.00728556706654e-07,1.89479393841219e-05,1.68462321604466e-05,"Sox4/Leo1/Srrt/Ctr9/Smc3/Smc1a/Ing2/Zc3h13/Rbbp4/Hdac2/Rbbp7/Zfp706/Zfp322a/Smc5/Paf1/Ddx6/Arid4a/Tet1/Brms1l/Smarcd1/Actb/Rtf1/Lbh/Smarcc1/Arid4b/Suds3/Smarcb1/Bcl7b",28
"GO:0031647","regulation of protein stability","38/882","354/20191",0.107344632768362,2.45736449005214,5.91227162526048,3.28255602472739e-07,2.97465226960796e-05,2.64470355929089e-05,"Sox4/Ip6k2/Cct6a/Mylip/Hsp90ab1/Hspd1/Ufl1/Ywhaz/Gnl3l/Vps35/Clu/Cct2/Gtpbp4/Naa15/Tardbp/Commd1/Trim37/Ppib/Ccnh/Bag1/Senp2/Usp2/Cdc37/Ube2b/Calr/Pink1/Cdc37l1/Phb2/Lamp1/Ddrgk1/Cct8/Prnp/Sugt1/Rtn4/Pdcl3/Usp8/Cct7/Stxbp1",38
"GO:0098727","maintenance of cell number","28/882","221/20191",0.126696832579186,2.90038066508655,6.07114028720339,4.33490973764972e-07,3.84837414068679e-05,3.42151211801934e-05,"Sox4/Leo1/Srrt/Ctr9/Smc3/Smc1a/Ing2/Zc3h13/Rbbp4/Hdac2/Rbbp7/Zfp706/Zfp322a/Smc5/Paf1/Ddx6/Arid4a/Tet1/Brms1l/Smarcd1/Actb/Rtf1/Lbh/Smarcc1/Arid4b/Suds3/Smarcb1/Bcl7b",28
"GO:0040029","epigenetic regulation of gene expression","34/882","303/20191",0.112211221122112,2.56877184317071,5.88041674000474,4.8870886372825e-07,4.17799973877868e-05,3.71457561368026e-05,"Hnrnpu/Znhit1/Brd7/Ctr9/Smarca1/Cbx1/Ing2/Ythdc1/Mphosph8/Gnas/Hdac2/Bmi1/Tpr/Macroh2a1/Glyr1/Arid4a/Tet1/Trim37/App/H1f0/Macroh2a2/Atrx/Tut7/Ctcf/Smarcd1/Suz12/Cbx5/Zfp445/Kmt2e/Kdm5a/Cggbp1/Arid4b/Smarcb1/Smarca5",34
"GO:0006406","mRNA export from nucleus","14/882","64/20191",0.21875,5.00768849206349,6.86304714069821,5.18572899371783e-07,4.35121075380287e-05,3.86857404658054e-05,"Hnrnpa2b1/Ythdc1/Fyttd1/Fmr1/Tpr/Eif4a3/Eny2/Thoc2/Rbm8a/Ncbp2/Supt6/Akap8l/Thoc7/Casc3",14
"GO:0009060","aerobic respiration","25/882","194/20191",0.128865979381443,2.95003740327746,5.83289211740447,1.29756107233285e-06,9.18632690428146e-05,8.16737865759508e-05,"Idh3b/mt-Nd5/Macroh2a1/Ndufa10/Suclg1/Uqcrc2/Atp5pb/Atp5f1c/Idh3a/Dld/Pink1/Aco2/Pdhb/Cox6a1/Ndufb6/Nipsnap2/Idh3g/Sdhb/Uqcrfs1/Ndufc2/Cyc1/Cs/Cox7b/Ndufa8/Coq7",25
"GO:0009895","negative regulation of catabolic process","37/882","367/20191",0.100817438692098,2.30794206874394,5.40441209250868,2.13237014248359e-06,0.000144205509187957,0.000128210220507222,"Pabpc1/Hnrnpu/Hnrnpab/Thrap3/Upf3a/Hnrnpd/Hsp90ab1/Phax/Ybx1/Hnrnpc/Dhx9/Eif4g1/Vps35/Tardbp/Azin1/Ubxn2a/Rraga/Dhx36/Tob1/Angel2/Ddit4/Pink1/Zcchc17/Ddrgk1/Slirp/Eif4g2/Fxr1/Wdr6/Fus/Smarcc1/Bscl2/Eif3h/Mettl16/Zkscan3/Pdcl3/Usp8/Tlk2",37
"GO:0048524","positive regulation of viral process","13/882","64/20191",0.203125,4.6499964569161,6.25051018730719,3.20606674378369e-06,0.000198995731727177,0.000176923106394523,"Fmr1/Dhx9/Vps4a/Tbc1d20/P4hb/Tsg101/Top2b/Ppid/Cnot7/Vapb/Rsf1/Hacd3/Srpk1",13
"GO:0042775","mitochondrial ATP synthesis coupled electron transport","14/882","76/20191",0.184210526315789,4.21700083542189,6.00510370905566,4.57573128230573e-06,0.000272797874212201,0.000242539108274017,"mt-Nd5/Ndufa10/Uqcrc2/Dld/Pink1/Cox6a1/Ndufb6/Sdhb/Uqcrfs1/Ndufc2/Cyc1/Cox7b/Ndufa8/Coq7",14
"GO:0006302","double-strand break repair","32/882","310/20191",0.103225806451613,2.36307512252213,5.16897089266161,6.29808960374931e-06,0.000352304246846767,0.000313226626556837,"Htatsf1/Chd4/Brd7/Sfpq/Smarcc2/Ddx1/Sfr1/Rad21/Nucks1/Yeats4/Dek/Zfp365/Smc5/Terf2ip/Brcc3/Hpf1/Prpf19/Brd8/Hdgfl2/Top2b/Smarcd1/Actb/Yy1/Morf4l2/Fus/Slf2/Smarcc1/Ppp4c/Zbtb7a/C1qbp/Smarcb1/Bcl7b",32
"GO:0022411","cellular component disassembly","40/882","432/20191",0.0925925925925926,2.11965650457714,5.02766996229399,6.81029062545283e-06,0.000376310083218619,0.000334569733294069,"Acin1/Ssrp1/Calm1/Septin7/Arpc2/Ufl1/Smarcc2/Gspt1/Tcf25/Tpm1/Bmerb1/Capzb/Supt16/Pafah1b1/Vps4a/Nemf/Etf1/Denr/Vmp1/Akap8l/Mtpn/Smarcd1/Hdgfl3/Ddit4/Sptbn1/Napb/Capza2/Ddrgk1/Dusp3/Chmp4b/Tmod2/Smarcc1/Skic8/Chmp5/Rack1/Map4/Smarcb1/Ufsp2/Rdx/Kif21a",40
"GO:0000819","sister chromatid segregation","26/882","227/20191",0.114537444933921,2.62202443385577,5.25253676370879,7.31569052096302e-06,0.000399366189764861,0.000355068454327527,"Ik/Hnrnpu/Brd7/Smc3/Smc1a/Smarcc2/Rad21/Baz1b/Tpr/Prpf4b/Bccip/Vps4a/Anapc5/Akap8l/Top2b/Smarcd1/Actb/Chmp4b/Smarcc1/Chmp5/Anapc4/Lsm14a/Smarcb1/Smarca5/Bcl7b/Bub3",26
"GO:0034502","protein localization to chromosome","18/882","125/20191",0.144,3.29648979591837,5.50442151063167,8.26622788830637e-06,0.00044588426859424,0.00039642674346552,"Htatsf1/Ik/Cct6a/Brd3/Rad21/Gnl3l/Macroh2a1/Smc5/Terf2ip/Cct2/Macroh2a2/Atrx/Brd2/Ctcf/Slf2/Cct8/Cct7/Bub3",18
"GO:0099003","vesicle-mediated transport in synapse","32/882","318/20191",0.10062893081761,2.30362669176685,5.00792306750729,1.0653484280068e-05,0.000554838359459633,0.000493295636295466,"Calm1/Ap3m2/Canx/Atp6v1a/Dnm1l/Ctbp2/Atp6v1d/Fmr1/Vps35/Bin1/Syt4/Atp6v1g2/Btbd8/Nedd4/Ctbp1/Atp6v0a1/Actb/Stx3/Ap3d1/Eps15/Napb/Gripap1/Atp6v1b2/Cplx3/Atp6v0e2/Osbpl2/Dnajc5/Cltb/Syt11/Sv2a/Cspg5/Stxbp1",32
"GO:1904951","positive regulation of establishment of protein localization","35/882","365/20191",0.0958904109589041,2.19515111980865,4.92463746579918,1.20075750142501e-05,0.000611306993141203,0.000543500763802898,"Sox4/Cct6a/Hsp90ab1/Glul/Dnm1l/Arpc2/Gnas/Hnrnpm/Anp32b/Tpr/Prpf4b/Vps35/Cct2/Tardbp/Commd1/App/Abcg1/Tcaf1/Tsg101/Ppid/Nnat/Cep290/Tomm70a/Tmem30a/Cdc42/Prkar1a/Cct8/Pgrmc1/Rack1/Rufy3/Prnp/Oxct1/Cct7/Pfkm/Mpc2",35
"GO:1902600","proton transmembrane transport","20/882","154/20191",0.12987012987013,2.97302470771859,5.25289954970335,1.29850158592305e-05,0.000646539635804103,0.000574825398418451,"Atp6v1a/Slc25a4/Atp6v1d/mt-Nd5/Ndufa10/Atp6v1g2/Ghitm/Atp5pb/Atp6v0a1/Atp5f1c/Slc25a5/Phb2/Atp6v1b2/Atp6v0e2/Surf1/Uqcrfs1/Cyc1/Atp5mc3/Slc25a22/Slc25a3",20
"GO:0007059","chromosome segregation","39/882","429/20191",0.0909090909090909,2.08111729540301,4.83736184211505,1.3530393929737e-05,0.000666371901039547,0.000592457866923381,"Ik/Hnrnpu/Ppp1r7/Brd7/Smc3/Smc1a/Smarcc2/Rad21/Baz1b/BC005624/Tpr/Prpf4b/Bccip/Smc5/Vps4a/Anapc5/Top1/Akap8l/Ctcf/Top2b/Smarcd1/Actb/Ube2b/Ppp2r2a/Slc25a5/Cdc42/Chmp4b/Smarcc1/Chmp5/Anapc4/Lsm14a/Tubb5/Gtf2b/Tlk2/Smarcb1/Smarca5/Bcl7b/Srpk1/Bub3",39
"GO:0034976","response to endoplasmic reticulum stress","29/882","280/20191",0.103571428571429,2.37098720440557,4.93728778036828,1.58705545214242e-05,0.000756941921437609,0.000672981852116236,"Hsp90b1/Ccdc47/Canx/Nfe2l1/Dnm1l/Ufl1/Ubxn4/Hspa5/Erp29/Eif4g1/Clu/Jkamp/Tmx1/Spop/Tardbp/App/P4hb/Ubxn2a/Selenos/Atf4/Calr/Vapb/Cep290/Pdia3/Tmbim6/Ddrgk1/Ptpn2/Ube2k/Bfar",29
"GO:0051983","regulation of chromosome segregation","18/882","133/20191",0.135338345864662,3.098204695412,5.18862665439013,1.97335144513713e-05,0.000912372999787382,0.000811172500595038,"Ik/Hnrnpu/Brd7/Smarcc2/Rad21/BC005624/Tpr/Prpf4b/Smc5/Anapc5/Smarcd1/Actb/Ppp2r2a/Smarcc1/Anapc4/Smarcb1/Bcl7b/Bub3",18
"GO:1905897","regulation of response to endoplasmic reticulum stress","14/882","87/20191",0.160919540229885,3.68381682174786,5.36159270929915,2.30673987740046e-05,0.00103483548361401,0.000920051434164833,"Nfe2l1/Ufl1/Hspa5/Erp29/Clu/Tmx1/Spop/App/Ubxn2a/Selenos/Tmbim6/Ddrgk1/Ptpn2/Bfar",14
"GO:0098761","cellular response to interleukin-7","7/882","22/20191",0.318181818181818,7.28391053391053,6.30262853533947,2.83964018974987e-05,0.00122537235235778,0.00108945393545591,"Stip1/Hspd1/Ybx1/Hdgf/P4hb/Hnrnph1/Pdia3",7
"GO:1904814","regulation of protein localization to chromosome, telomeric region","6/882","16/20191",0.375,8.58460884353742,6.48647828446811,3.75200570137744e-05,0.00155966402137075,0.00138666594101125,"Cct6a/Gnl3l/Macroh2a1/Cct2/Cct8/Cct7",6
"GO:0030071","regulation of mitotic metaphase/anaphase transition","14/882","91/20191",0.153846153846154,3.52189080760509,5.15313484276901,3.8755802173198e-05,0.00158931648397631,0.00141302934966775,"Ik/Brd7/Smarcc2/Rad21/Tpr/Prpf4b/Anapc5/Smarcd1/Actb/Smarcc1/Anapc4/Smarcb1/Bcl7b/Bub3",14
"GO:0098760","response to interleukin-7","7/882","23/20191",0.304347826086957,6.9672187715666,6.11965617818875,3.92856866487192e-05,0.00158931648397631,0.00141302934966775,"Stip1/Hspd1/Ybx1/Hdgf/P4hb/Hnrnph1/Pdia3",7
"GO:0016050","vesicle organization","35/882","387/20191",0.0904392764857881,2.07036216726139,4.54393734808439,4.11296445368188e-05,0.00164918955217987,0.00146626129149889,"Ap3m2/Mia3/Atp6v1a/Tmem127/Hook1/Atp6v1d/Sqstm1/Pafah1b1/Sar1a/Rab14/Vps4a/Tbc1d20/Wasl/Syt4/Atp6v1g2/Tmem9/Btbd8/Abcg1/Sdc4/Tsg101/Atp6v0a1/Stx3/Vapb/Ap3d1/Atp6v1b2/Snf8/Cplx3/Chmp4b/Atp6v0e2/Uso1/Chmp5/Yipf5/Syt11/Usp8/Stxbp1",35
"GO:0006997","nucleus organization","19/882","156/20191",0.121794871794872,2.7881635560207,4.79178612853728,5.22662847932684e-05,0.00200693674913813,0.00178432713562746,"Nolc1/Serbp1/Nfe2l1/Tpr/Pafah1b1/Habp4/Vps4a/Bin1/Nsfl1c/Tardbp/Akap8l/Ubxn2a/Chd5/Actr6/Fxr1/Chmp4b/Chmp5/Rtn4/Smarca5",19
"GO:0032386","regulation of intracellular transport","29/882","299/20191",0.096989966555184,2.22032246566408,4.54353142521845,5.3456687500904e-05,0.00201843542555497,0.00179455037777158,"Nolc1/Hsp90ab1/Anp32b/Dhx9/Tpr/Prpf4b/Vps35/Khdrbs1/Ptpn11/Sar1a/Rangap1/Thoc2/Txn1/Tbc1d20/Ncbp2/Tardbp/Commd1/Supt6/Akap8l/Nedd4/Cep290/Tmem30a/Gripap1/Cdc42/Lamp1/Ndrg4/Yipf5/Rufy3/Rdx",29
"GO:0045876","positive regulation of sister chromatid cohesion","5/882","11/20191",0.454545454545455,10.405586477015,6.66874641304375,5.82963854210412e-05,0.00212470168995139,0.00188902957809801,"Sfpq/Rad21/Macroh2a1/Smc5/Slf2",5
"GO:0031047","regulatory ncRNA-mediated gene silencing","17/882","132/20191",0.128787878787879,2.94824950182093,4.79953829311002,6.31800007516141e-05,0.00223647330785597,0.0019884034776022,"Pabpc1/Hnrnpa2b1/Hnrnpu/Srrt/Fmr1/Dhx9/Zc3h7a/Eif4g1/Ddx6/Ncbp2/Ddx17/Tut7/Cnot7/Tial1/Fxr1/Ddx5/Cnot6",17
"GO:0042176","regulation of protein catabolic process","33/882","371/20191",0.0889487870619946,2.0362414507582,4.30545100112068,9.3035134989936e-05,0.00313109154353254,0.00278379057419625,"Mylip/Hsp90ab1/Nfe2l1/Cdkn1b/Ufl1/Csnk1a1/Fmr1/Vps35/Clu/Tmx1/Commd1/App/Tmem9/Azin1/Nrdc/Ubxn2a/Nedd4/Nub1/Csnk1e/Ddrgk1/Snf8/Smarcc1/Ube2k/Trib2/Rack1/Eif3h/Pithd1/Psmd2/Dda1/Usp8/Tlk2/Rdx/Lpcat1",33
"GO:0007034","vacuolar transport","19/882","164/20191",0.115853658536585,2.65215557767823,4.54033060010998,0.000103253013374462,0.00334171002571204,0.00297104723446665,"Tmem50a/M6pr/Hook1/Sqstm1/Vps35/Vps4a/Bin1/Clu/Vps36/Nedd4/Tsg101/Gprasp1/Pink1/Ap3d1/Lamp1/Snf8/Chmp4b/Chmp5/Vps29",19
"GO:0006337","nucleosome disassembly","6/882","19/20191",0.315789473684211,7.22914428929466,5.80568237659696,0.000113571586199969,0.0036238933596624,0.00322193076639942,"Ssrp1/Smarcc2/Supt16/Smarcd1/Smarcc1/Smarcb1",6
"GO:0072595","maintenance of protein localization in organelle","9/882","45/20191",0.2,4.57845804988662,5.13606289321656,0.000119356483767387,0.0037818477479023,0.00336236483899734,"Hnrnpu/Skp1/Hspa5/Rangap1/Txn1/Insig2/Arl2bp/Taf3/Pink1",9
"GO:0006605","protein targeting","28/882","299/20191",0.0936454849498328,2.14375962202049,4.25847096301559,0.000130722061982429,0.0040568607043999,0.00360687333242073,"Ywhab/Hspa4/Hspd1/Arpc2/M6pr/Hspa5/Ywhaz/Sqstm1/Pmpcb/Vps4a/Clu/Ssr3/Spcs2/Srp19/Arl6ip1/Srp72/Gdap1/Samm50/Tcaf1/Nedd4/Zfand6/Tomm70a/Pink1/Ap3d1/Timm44/Chmp4b/Prnp/Gdi1",28
