"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043087","regulation of GTPase activity","59/2369","206/20191",0.286407766990291,2.44105496973447,7.57939518591302,3.45849967587157e-11,1.02388882904178e-08,8.62622629681861e-09,"Dennd1b/Ralgapa1/Vav2/Arhgap35/Pkp4/Rictor/Dock9/Rapgef2/Apc2/Dennd1a/Cblb/Usp6nl/Rsu1/Ralgapb/Bcr/Kalrn/Arfgef1/Ric1/Sipa1l1/Snx9/Rap1gds1/Rapgef6/Ralgapa2/Lims1/Arhgap24/Rgs7/Dgki/Abr/Mtor/Wnk1/Nf1/Dock7/Sema4d/Pycard/Pot1b/Prkg1/Rab3gap2/Rapgef1/Snx13/Rab11fip2/Rap1gap/Arhgap44/Ttc8/Chn1/Tiam1/Lrch1/Arap1/Arhgef7/Gpsm1/Ntrk2/Srgap2/Tmed2/Crkl/Ndel1/Myo9b/Evi5/Rab3gap1/Evi5l/Tsc1",59
"GO:1990778","protein localization to cell periphery","93/2369","404/20191",0.23019801980198,1.96197898599484,7.12096352131574,9.10570217420979e-11,2.56737440826172e-08,2.1630036392772e-08,"Ptch1/Ppp1r9b/Clasp2/Mapk10/Nectin3/Tnik/Adam22/Cask/Camk2d/Sec16a/Kif13a/Rapgef2/Efr3b/Cltc/Ttc7b/Gak/Cdh2/Ank2/Dennd4c/C2cd5/Abca2/Magi2/Dpp6/Cacnb2/Ogt/Kalrn/Sorl1/Pias1/Prph2/Nbea/Tsc2/Bcl2l1/Epb41l3/Rapgef6/Lrp1/Sptbn4/Nrxn3/Snap23/Gphn/Pacs2/Atp2c1/Wnk1/Sorbs1/Clstn1/Negr1/Epm2a/Numb/Lrp6/Smurf1/Kcnip4/Ank3/Akt1/Grin1/Tspan5/Dlg1/Pacs1/Rangrf/Gpc6/Stx8/Rab11fip2/Nfasc/Kcnb2/Arhgap44/Ttc8/Sacm1l/Picalm/Iqsec2/Gpr158/Ptpn9/Tspan15/Adam10/Numa1/Dlg2/Vamp2/Cln3/Ap2m1/Nrxn1/Rock1/Tmed2/Git1/Rab11fip3/Ephb2/Sec23a/Efr3a/Wdr59/Grip2/Tspan33/Flot2/Pacsin1/Stac3/Tmbim1/Fcho2/Rhoq",93
"GO:0032535","regulation of cellular component size","89/2369","394/20191",0.225888324873096,1.92524743246631,6.76205623506918,6.41825144123856e-10,1.52009867134294e-07,1.2806776244223e-07,"Avil/Map3k13/Capza1/Vav2/Arhgap35/Clasp2/Pum2/Megf8/Nckap1/Rictor/Adnp/Akt3/Dip2b/Slc12a6/Ano6/Cyrib/Epha7/Bloc1s1/Ulk2/Ppp1r9a/Tnr/Ogt/Fmn1/Arhgap32/Bmpr2/Arfgef1/Tsc2/Fchsd2/Snx9/Lrp1/Pten/Rptor/Prkce/Pecam1/Mtor/Abl1/Wnk1/Cdh4/Mt3/Wdtc1/Sema4d/Pycard/Smurf1/Tmsb15b2/Map3k1/Akt1s1/Sptan1/Akt1/Pclo/Lmod1/Ryk/Dstn/Prkd1/Dlg1/Atp7a/Ssh1/Kcnma1/Cyfip2/Hax1/Ptprs/Rab21/Picalm/Ep300/Slit2/Nck2/Lrrc8a/Neb/Pak3/Specc1l/Cdkl5/Cyfip1/Stk39/Atp2b2/Cln3/Ap2m1/Sptb/Kdm6a/Fer/Dnm2/Ndel1/Mfn2/Rhoa/Slc12a5/Pik3ca/Evl/Sema4f/Fxn/Fstl4/Tsc1",89
"GO:0048638","regulation of developmental growth","86/2369","387/20191",0.222222222222222,1.894001219455,6.47425208078452,2.87887519048027e-09,5.9914848296329e-07,5.04780426628332e-07,"Ptch1/Map3k13/Drd2/Slc23a2/Fto/Clasp2/Pum2/Sgip1/Stat5b/Megf8/Foxp1/Adnp/Mecp2/Dip2b/Mtm1/Insr/Rims1/Atp8a2/Tgfbr3/Stk3/Epha7/Ulk2/Dyrk1a/Tnr/Arhgap32/Atrn/Bmpr2/Ptk2/Akap6/Igf1r/Lrp1/Nrg1/Prkn/Rims2/Sptbn4/Mbd5/Pten/Mapk14/Mtor/Rai1/Abl1/Rbpj/Prkdc/Ncam1/Cdh4/Mt3/Alms1/Sema4d/Smurf1/Bmpr1a/Ghr/Akt1/Socs2/Ryk/Lats2/Dlg1/Sirt1/Unc13a/Ptprs/Jarid2/Rab21/Picalm/Ppard/Ep300/Rnf157/Slit2/Gsk3a/Atxn2/Tgfbr1/Cdkl5/Cyfip1/Syt1/Fdps/Dnm2/Ndel1/Siah1a/Sav1/Yap1/Pik3ca/Flvcr1/Lin7a/Sema4f/Fxn/Vgll4/Fstl4/Mef2c",86
"GO:0051648","vesicle localization","58/2369","223/20191",0.260089686098655,2.21674582187334,6.66127681189926,2.93452221008874e-09,5.9914848296329e-07,5.04780426628332e-07,"Syn1/Dnm3/Exoc4/Clasp2/Dctn1/Mapk8/Mecp2/Sec16a/Fbxw11/Syn3/Kif13a/Smpd3/Tbc1d23/Rims1/Htt/Bloc1s1/Cdh2/Ap3s1/Magi2/Trak1/Fyco1/Exoc6b/Clasp1/Kifc1/Bsn/Exoc2/Sybu/Unc13b/Cadps/Bcl2l1/Ppfia2/Bicdl1/Prkn/Trappc9/Pten/Kif16b/Snap91/Unc13d/Pclo/Gbf1/Unc13a/Cul3/Picalm/Fam91a1/Mreg/Dpysl2/Map4k2/Klhl12/Cln3/Ap3b1/Nrxn1/Atp9a/Dnm2/Psen1/Ndel1/Trak2/Rab3gap1/Lin7a",58
"GO:0035264","multicellular organism growth","59/2369","235/20191",0.251063829787234,2.13981839900128,6.40774642160083,8.94093074439476e-09,1.7077177721794e-06,1.43874603727289e-06,"Norad/Ptch1/Unc79/Vps13a/Drd2/Garem1/Fto/Sgip1/Stat5b/Smpd3/Ncoa3/Atp8a2/Prickle1/Vps13b/Atrn/Plag1/Tbl1xr1/Sptbn4/Mbd5/Sik3/Tarbp2/Slc4a10/Apba1/Mtor/Rai1/Kdm2a/Notch2/Wdtc1/Alms1/Ghr/Rc3h2/Socs2/Lncpint/Dlg1/Selenom/Rasal2/Plec/Arid5b/Sos1/Ttc8/Ext1/Ep300/Ccm2/H3f3a/Gpx4/Atxn2/Atp1a3/Kmt2c/Abl2/Tmed2/Kdm6a/Siah1a/Zfx/Atn1/Slc12a5/Pik3ca/Flvcr1/Slc25a25/Fxn",59
"GO:0007612","learning","53/2369","203/20191",0.261083743842365,2.22521818147792,6.39660085202317,1.20664665296721e-08,2.21788580176072e-06,1.86856075423676e-06,"Drd2/Ppp1r9b/Mecp2/Pde8b/Amph/Atp8a1/Htt/Tnr/Kalrn/Adgrb3/Grm5/Pias1/Jph3/Specc1/Tanc1/Kcnq2/Cic/Prkn/Shank1/Nrxn3/Ctnnd2/Atxn1/Dgki/Gabrb3/Mtor/Shank2/Clstn2/Abl1/Nf1/Epm2a/Pak5/Grin1/Sorcs3/Csmd1/Gabra5/Eif2ak4/Braf/Atp1a3/Uba6/Ntrk2/Cln3/Nrxn1/Abl2/Git1/Ephb2/Slc8a3/Syngap1/Gria1/Slc8a2/Slc12a5/Zzef1/Atxn1l/Tsc1",53
"GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","46/2369","165/20191",0.278787878787879,2.37611062077081,6.47098932072107,1.23611267451619e-08,2.21788580176072e-06,1.86856075423676e-06,"Grid2/Dnm3/Kif21b/Mapk10/Tnik/Adam22/Ap2a2/Cblb/Inpp4a/Magi2/Ogt/Kalrn/Ophn1/Shroom4/Nbea/Lrp1/Nrg1/Prkn/Nrxn3/Snap23/Ctnnd2/Gphn/Clstn1/Numb/Grid2ip/Ctnnd1/Dlg1/Grid1/Ap2a1/Gpc6/Ap2b1/Arhgap44/Sacm1l/Iqsec2/Myo6/Adam10/Dlg2/Iqsec1/Vamp2/Ap2m1/Git1/Slc12a5/Grip2/Flot2/Hip1/Pacsin1",46
"GO:0048588","developmental cell growth","66/2369","284/20191",0.232394366197183,1.98069845837371,6.06826061930056,3.24474320025119e-08,5.05582223386508e-06,4.2595119185569e-06,"Usp9x/Map3k13/Slc23a2/Clasp2/Pum2/Megf8/Foxp1/Adnp/Camk2d/Mecp2/Dip2b/Rims1/Prickle1/Epha7/Ulk2/Kmt2d/Dyrk1a/Tnr/Arhgap32/Bmpr2/Map2k4/Akap6/Lrp1/Prkn/Rims2/Meis1/Pten/Akap13/Sh3gl2/Mtor/Abl1/Cdh4/Mt3/Sema4d/Smurf1/Prkg1/Ryk/Auts2/Sirt1/Unc13a/Raph1/Cyfip2/Ext1/Eif2ak4/Ptprs/Rab21/Picalm/Ep300/S100b/Rnf157/Tiam1/Slit2/Cpne1/Gsk3a/Cdkl5/Cyfip1/Syt1/Fdps/Vcl/Dnm2/Ndel1/Jade2/Sema4f/Fxn/Fstl4/Mex3c",66
"GO:0016055","Wnt signaling pathway","92/2369","445/20191",0.206741573033708,1.76205956147049,5.92654826807654,3.45751089810632e-08,5.24921077633013e-06,4.4224410650812e-06,"Wnk2/Drd2/Tnik/Lgr4/Bcl9/Adnp/Fbxw11/Mcc/Tnks/Apc2/Rbms3/Stk3/Prickle1/Cdh2/Tmem170b/Ppm1b/Bmal1/Znrf3/Prdm15/Ppp2r3a/Csnk1g3/Nfkb1/Tsc2/Tbl1xr1/Pkd1/Egr1/Lrp1/Prkn/Ctnnd2/Pten/Wnt5b/Nphp4/Mapk14/Ctdnep1/Smad4/Abl1/Strn/Rbpj/Daam1/Wnk1/Epm2a/Celsr3/Ccny/Lrp6/Map3k1/Ryk/Ctnnd1/Lats2/Ubr5/Smad3/Frat1/Foxo3/Ccdc88c/Rapgef1/Cul3/Gnaq/Wwox/Ext1/Mitf/Ubac2/Grk5/Reck/Foxo1/Tiam1/Tle1/Invs/Gsk3a/Nlk/Vax2/Mbd2/Klhl12/Limd1/Abl2/Dapk3/Vangl2/Csnk1g1/Fbxw4/Rps12/Psen1/Bicc1/Siah1a/Mark2/Yap1/Axin1/Zranb1/Asb3/Tle4/Ankrd6/Mark1/Rnf138/Wnt10a/Vgll4",92
"GO:0048167","regulation of synaptic plasticity","62/2369","262/20191",0.236641221374046,2.01689442835093,6.04026830372857,4.14465339413807e-08,6.13512318667287e-06,5.16881906179482e-06,"Grid2/Lnpep/Syn1/Vps13a/Drd2/Camk2d/Cpeb3/Mecp2/Rapgef2/Rims1/Htt/Crtc1/Neurl1a/Ppp1r9a/Tnr/Stau2/Grm5/Jph3/Rasgrf2/Sipa1l1/Unc13b/Egr1/Bcl2l1/Kcnq2/Ctnnd2/Pten/Slc4a10/Dgki/Shank2/Abl1/Nf1/Sorcs2/Grid2ip/Grin1/Kcnn2/Sorcs3/Cpeb1/Unc13a/Ssh1/Eif2ak4/S100b/Iqsec2/Braf/Myo6/Atp1a3/Star/Ntrk2/Vamp2/Atp2b2/Cln3/Slc38a1/Ephb2/Slc8a3/Syngap1/Psen1/Gria1/Ppfia3/Slc8a2/Rab3gap1/Cplx2/Zzef1/Mef2c",62
"GO:0043547","positive regulation of GTPase activity","40/2369","143/20191",0.27972027972028,2.38405747903426,6.05562660763909,9.76488107962391e-08,1.41019172859642e-05,1.18808142326926e-05,"Dennd1b/Ralgapa1/Arhgap35/Pkp4/Dock9/Rapgef2/Apc2/Dennd1a/Usp6nl/Rsu1/Ralgapb/Bcr/Kalrn/Ric1/Sipa1l1/Snx9/Rapgef6/Ralgapa2/Lims1/Arhgap24/Rgs7/Abr/Nf1/Dock7/Sema4d/Rapgef1/Snx13/Rab11fip2/Rap1gap/Tiam1/Arap1/Arhgef7/Srgap2/Crkl/Ndel1/Myo9b/Evi5/Rab3gap1/Evi5l/Tsc1",40
"GO:0031345","negative regulation of cell projection organization","53/2369","216/20191",0.24537037037037,2.09129301314823,5.87891696881015,1.1228721932679e-07,1.58298244198554e-05,1.33365697340767e-05,"Dnm3/Dennd5a/Neo1/Dip2b/Rapgef2/Gak/Epha7/Ulk2/Tnr/Dleu2/Ptk2/Tsc2/Rit2/Lrp1/Ppp3ca/Glce/Pten/Arhgap24/Xylt1/Ntm/Lrig2/Runx1t1/Wdr44/Mt3/Akt1/Cbfa2t2/Ryk/Dab1/Luzp1/Rap1gap/Arhgap44/Ptprs/Slit2/Ptpn9/Gsk3a/Nrxn1/Fyn/Dpysl5/Ephb2/Syngap1/Dnm2/Psen1/Trak2/Yap1/Rhoa/Evl/Carm1/Sema4f/Rtn4rl1/Ywhah/Evi5l/Fstl4/Tsc1",53
"GO:1902903","regulation of supramolecular fiber organization","82/2369","394/20191",0.208121827411168,1.77382347710379,5.65539301659519,1.41191319312411e-07,1.90159454521417e-05,1.60208651628369e-05,"Avil/Ctnna2/Capza1/Arhgap35/Clasp2/Tbcd/Dctn1/Rb1/Nckap1/Rictor/Mapk8/Mecp2/Apc2/Cyrib/Ppp1r9a/Dyrk1a/Coro2b/Clasp1/Fmn1/Mid1/Arfgef1/Slain1/Limch1/Fchsd2/Snx9/Prkn/Shank1/Akap13/Prkce/Pecam1/Mtor/Smad4/Abl1/Alms1/Tjp1/Pycard/Tmsb15b2/Map3k1/Sptan1/Lmod1/Dstn/Prkd1/Dlg1/Prune1/Smad3/Ccdc88c/Ssh1/Cyfip2/Hax1/Ttc8/Ppm1e/Ep300/Braf/Slit2/Pde4dip/Nck2/Drg1/Arap1/Arhgef7/Numa1/Wasf2/Arhgef18/Tubb4a/Pak3/Tgfbr1/Specc1l/Arfip1/Cyfip1/Dapk3/Mtss1/Git1/Sptb/Fer/Psen1/Hspa8/Mfn2/Rhoa/Pik3ca/Evl/Washc4/Mef2c/Tsc1",82
"GO:0046488","phosphatidylinositol metabolic process","40/2369","145/20191",0.275862068965517,2.35117392759931,5.95324649193013,1.4721022031041e-07,1.93695936546209e-05,1.63188124924219e-05,"Ddhd1/Pi4ka/Mtmr10/Pik3c2a/Inpp4b/Ptprq/Fig4/Mtm1/Efr3b/Mtmr3/Plch1/Pgap1/Plcl1/Ttc7b/Inpp4a/Pik3r5/Pign/Pigt/Pten/Inpp5a/Mtmr1/Lclat1/Plch2/Mtmr4/Mtmr12/Itpkb/Pla2g3/Pikfyve/Pigu/Sacm1l/Inpp5b/Uvrag/Pigz/Ocrl/Pi4kb/Plcb4/Pip4p2/Pik3cb/Pik3ca/Pik3c2b",40
"GO:0051650","establishment of vesicle localization","50/2369","201/20191",0.248756218905473,2.12015061879291,5.81889505868316,1.61184934208845e-07,1.94987011310403e-05,1.64275850736451e-05,"Dnm3/Exoc4/Clasp2/Dctn1/Mapk8/Mecp2/Sec16a/Fbxw11/Kif13a/Smpd3/Tbc1d23/Rims1/Htt/Bloc1s1/Ap3s1/Trak1/Fyco1/Exoc6b/Clasp1/Kifc1/Exoc2/Sybu/Unc13b/Cadps/Ppfia2/Bicdl1/Prkn/Trappc9/Kif16b/Snap91/Unc13d/Pclo/Gbf1/Unc13a/Cul3/Picalm/Fam91a1/Mreg/Dpysl2/Map4k2/Klhl12/Cln3/Ap3b1/Atp9a/Dnm2/Psen1/Ndel1/Trak2/Rab3gap1/Lin7a",50
