"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010976","positive regulation of neuron projection development","41/1113","236/20191",0.173728813559322,3.1516248648484,8.03056329251478,5.35139954490652e-11,1.71111000448386e-08,1.3491159905317e-08,"Nf1/Nrxn1/Dcc/Il1rapl1/Ptprd/Negr1/Camk1d/Epha3/Lrp6/Tenm3/Ntrk2/Nlgn1/Cntn1/Retreg3/Ptprz1/Abl1/Tox/Dmd/Prkd1/Pum2/Rapgef2/Magi2/Rit2/Arhgap35/Cask/Arsb/Zfp804a/Ube2v2/Pak3/Igf1r/Kalrn/Rapgef1/Ep300/Ryk/Braf/Cbfa2t2/Kif3c/Abl2/Lrp1/Mark2/Rrn3",41
"GO:0007409","axonogenesis","65/1113","500/20191",0.13,2.35833782569632,7.42862148714458,1.03034878704157e-10,3.10074376147334e-08,2.44476566683796e-08,"Ptk2/Ptch1/Dcc/Zeb2/Stxbp5/Ctnna2/Usp9x/Dscam/Cdh11/Epha3/Epha7/Auts2/Ntrk2/Foxp1/Crppa/Prickle1/Sipa1l1/Apbb2/Neo1/Lrrc4c/Trio/Cntn1/Ptprz1/Abl1/Ank3/Ptpro/Ptprj/Nfib/Ncam1/Cdh2/Dip2b/Epha4/Pten/Ulk2/Plxna4/Numb/Ext1/Arhgap35/Arhgap32/Smad4/Pak3/Nova2/Sema4d/Igf1r/Sema3f/Kalrn/Rpl24/Clasp2/Nfasc/Ep300/Ryk/Ntng2/Diaph2/Braf/Als2/Nrp1/Actg1/Dock7/Ptprs/Kif13b/Epha5/Stmn1/Snap91/Lrp1/Mark2",65
"GO:0031346","positive regulation of cell projection organization","60/1113","455/20191",0.131868131868132,2.39222771837327,7.25497174757216,3.10092180895592e-10,8.3496399866413e-08,6.5832312309801e-08,"Nf1/Nrxn1/Dcc/Il1rapl1/Zeb2/Ptprd/Negr1/Camk1d/Tenm2/Dscam/Epha3/Htt/Lrp6/Auts2/Tenm3/Ntrk2/Hdac4/Nlgn1/Cntn1/Retreg3/Ptprz1/Abl1/Dnm3/Tox/Dmd/Epha4/Prkd1/Pum2/Rapgef2/Numb/Magi2/Crocc/Rit2/Arhgap35/Cask/Arsb/Arhgap32/Zfp804a/Ube2v2/Pak3/Sema4d/Igf1r/Kalrn/Tnik/Rapgef1/Ep300/Ryk/Braf/Nrp1/Cbfa2t2/Nckap1/Neurl1a/Cux1/Kif3c/Abl2/Tgfbr1/Snap91/Lrp1/Mark2/Rrn3",60
"GO:0007626","locomotory behavior","43/1113","278/20191",0.154676258992806,2.80599132553795,7.3235058110276,8.2448045562473e-10,2.00859143379815e-07,1.58366371225763e-07,"Adgrl3/Pcdh15/Slc4a10/Fgf12/Negr1/Hipk2/Scn8a/Dscam/Htt/Astn1/Gria1/Mapk10/Atxn1/Prkn/Prkce/Apba1/Btbd9/Large1/Shank2/Cntn1/Lsamp/Ncoa2/Pum1/Dmd/Epha4/Pten/Kcnma1/Pak5/Psap/Oxr1/Nr3c2/Kalrn/Sobp/Pex13/Adam22/Als2/Gigyf2/Nlgn2/Scn1a/Abl2/Glra1/Cacnb4/Apba2",43
"GO:0001508","action potential","33/1113","184/20191",0.179347826086957,3.25355970936365,7.41713722996986,1.7421456680634e-09,3.56512689512494e-07,2.81090618948166e-07,"Kcnc2/Trpc4/Fgf12/Scn8a/Kcnn2/Kcna5/Hcn1/Kcnd3/Ntrk2/Foxp1/Gria1/Kcna6/Cacna1d/Ryr2/Ank2/Cacna2d1/Ank3/Cacna1g/Chrna7/Dmd/Kcnb2/Ctnna3/Cacna1h/Cacnb2/Kcnma1/Dpp6/Camk2d/Gnaq/Hnrnpa1/Scn1a/Glra1/Cacnb4/Sumo1",33
"GO:0051650","establishment of vesicle localization","34/1113","201/20191",0.169154228855721,3.06863704836107,7.11910255899146,4.76520440113129e-09,9.02917989488433e-07,7.11901101954586e-07,"Cadps2/Rims1/Ppfia2/Unc13a/Pclo/Htt/Prkn/Nlgn1/Unc13b/Exoc4/Unc13c/Kif13a/Dnm3/Dpysl2/Exoc6b/Kif16b/Fyco1/Trappc9/Cadps/Bicdl1/Fbxw11/Madd/Clasp2/Mapk8/Gbf1/Dctn1/Ap3b1/Myrip/Dync1i1/Smpd3/Ap3s1/Snap91/Synj1/Clasp1",34
"GO:0060078","regulation of postsynaptic membrane potential","30/1113","163/20191",0.184049079754601,3.33884543515288,7.24145526710012,5.06540147196473e-09,9.25521211806127e-07,7.29722497765746e-07,"Nrxn1/Kctd16/Rims1/Slc17a7/Rims2/Pclo/Hcn1/Gria1/Atxn1/Prkn/Gabrb3/Nlgn1/Dgki/Unc13b/Gabrb2/Chrna7/Gria4/Pten/Slc8a3/Gabra5/Grid1/Tmem108/Dpp6/Grik1/Nr3c2/Gabrr2/Rgs7/Ppp3ca/Nlgn2/Glra1",30
"GO:0007269","neurotransmitter secretion","32/1113","184/20191",0.173913043478261,3.15496699089808,7.09263918374707,6.70585890683849e-09,1.1066830376576e-06,8.72558619049409e-07,"Erc2/Nf1/Cadps2/Nrxn1/Rims1/Stxbp5/Sv2b/Rims2/Ppfia2/Unc13a/Pclo/Ntrk2/Prkn/Cacna1d/Nlgn1/Dgki/Unc13b/Unc13c/Nrxn3/Syt9/Syn3/Stxbp5l/Cadps/Cask/Ica1/Syn1/Pnkd/Braf/Ptprn2/Cacnb4/Snap91/Synj1",32
"GO:0099643","signal release from synapse","32/1113","184/20191",0.173913043478261,3.15496699089808,7.09263918374707,6.70585890683849e-09,1.1066830376576e-06,8.72558619049409e-07,"Erc2/Nf1/Cadps2/Nrxn1/Rims1/Stxbp5/Sv2b/Rims2/Ppfia2/Unc13a/Pclo/Ntrk2/Prkn/Cacna1d/Nlgn1/Dgki/Unc13b/Unc13c/Nrxn3/Syt9/Syn3/Stxbp5l/Cadps/Cask/Ica1/Syn1/Pnkd/Braf/Ptprn2/Cacnb4/Snap91/Synj1",32
"GO:0035264","multicellular organism growth","36/1113","235/20191",0.153191489361702,2.77905603028044,6.62576653508126,2.50986938579349e-08,3.77661522874103e-06,2.97765309175252e-06,"Unc79/Fto/Ptch1/Kdm2a/Pcdh15/Rai1/Slc4a10/Arid5b/Vps13b/Mbd5/Lncpint/Prickle1/Atxn2/Apba1/Large1/Sgip1/Igf1/Sik3/Dmd/Stat5b/Norad/Ext1/Rasal2/Gpx4/Sos1/Alms1/Tmed2/Ep300/Rpl29/Selenom/H3f3a/Gigyf2/Smpd3/Ccm2/Abl2/Apba2",36
"GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","29/1113","165/20191",0.175757575757576,3.18842876201367,6.8175228085321,2.66158473560443e-08,3.89047643067208e-06,3.06742637799584e-06,"Gpc6/Gphn/Dlg2/Ctnnd2/Mapk10/Prkn/Nrxn3/Nbea/Dnm3/Cblb/Inpp4a/Grid1/Tmem108/Numb/Magi2/Ap2b1/Ap2m1/Kalrn/Tnik/Clstn1/Ophn1/Iqsec1/Adam22/Sacm1l/Als2/Ogt/Lrp1/Synj1/Kif21b",29
"GO:0043087","regulation of GTPase activity","33/1113","206/20191",0.160194174757282,2.90609216758695,6.6416311063939,3.16838123583701e-08,4.50262177848393e-06,3.55006926775655e-06,"Nf1/Dennd1a/Epha3/Ntrk2/Sipa1l1/Dgki/Ralgapa1/Cblb/Ralgapb/Rapgef6/Epha4/Rictor/Rapgef2/Srgap2/Arhgap35/Lims1/Ralgapa2/Sema4d/Tmed2/Kalrn/Rgs7/Rapgef1/Lrch1/Usp6nl/Arfgef1/Wnk1/Als2/Abr/Dennd1b/Dock7/Epha5/Stmn1/Rap1gds1",33
"GO:0099560","synaptic membrane adhesion","14/1113","43/20191",0.325581395348837,5.90639169226269,7.77910784655704,3.83764003394568e-08,5.30631524693678e-06,4.18373730016496e-06,"Nrxn1/Il1rapl1/Mdga2/Ptprd/Cadm1/Epha3/Lrfn5/Tenm3/Lrrc4c/Nlgn1/Tenm4/Magi2/Ntng2/Ptprs",14
"GO:0071805","potassium ion transmembrane transport","33/1113","210/20191",0.157142857142857,2.85073803106148,6.51171382891057,5.10118785410012e-08,6.69171206707083e-06,5.27604638513136e-06,"Kcnc2/Kcnh8/Slc24a2/Slc12a6/Slc17a7/Slc9a9/Kcnh5/Kcnn2/Kcna5/Hcn1/Kcnd3/Slc24a3/Kcna6/Cacna1d/Ank2/Large1/Kcnab2/Ank3/Slc9a7/Akap6/Kcnb2/Kcnip4/Kcnma1/Dpp6/Wnk2/Nalcn/Wwp2/Nr3c2/Slc24a5/Rgs7/Wnk1/Stk39/Sumo1",33
"GO:1990778","protein localization to cell periphery","50/1113","404/20191",0.123762376237624,2.24518071753267,6.10636010242919,7.43663470724755e-08,9.05852932435202e-06,7.14215142811344e-06,"Pid1/Pacs1/Nrxn1/Gpc6/Ptch1/Gphn/Negr1/Epm2a/Epha3/Lrp6/Dlg2/Mapk10/Ank2/Large1/Sorbs1/C2cd5/Kif13a/Nrxn3/Nbea/Ank3/Cdh2/Ttc7b/Rapgef6/Kcnb2/Epb41l3/Kcnip4/Tmem108/Tspan5/Rapgef2/Cacnb2/Dpp6/Numb/Camk2d/Magi2/Cask/Dennd4c/Ap2m1/Pias1/Tmed2/Kalrn/Tnik/Clasp2/Clstn1/Nfasc/Adam22/Sacm1l/Wnk1/Ogt/Ptpn9/Lrp1",50
"GO:0035249","synaptic transmission, glutamatergic","24/1113","127/20191",0.188976377952756,3.42823184837744,6.63029071754828,1.01309210628539e-07,1.17794982176274e-05,9.28748552939143e-06,"Nf1/Nrxn1/Tshz3/Grm7/Slc17a7/Unc13a/Dscam/Ntrk2/Gria1/Prkn/Nlgn1/Dgki/Unc13b/Shank2/Unc13c/Cdh2/Gria4/Grid1/Ext1/Grik1/Ophn1/Als2/Nlgn2/Cacnb4",24
"GO:0150116","regulation of cell-substrate junction organization","17/1113","69/20191",0.246376811594203,4.46953657043895,6.97284099596757,1.38888212269336e-07,1.51181296589346e-05,1.19198125289159e-05,"Ptk2/Fmn1/Dlc1/Epha3/Abl1/Smad3/Ptprj/Pten/Lims1/Limch1/Clasp2/Epb41l5/Iqsec1/Nrp1/Actg1/Lrp1/Clasp1",17
"GO:0007612","learning","31/1113","203/20191",0.152709359605911,2.77030968535755,6.12296692359388,2.48223373661562e-07,2.56519780900268e-05,2.02251718120618e-05,"Nf1/Nrxn1/Atp8a1/Amph/Grm7/Slc24a2/Tafa2/Adgrb3/Epm2a/Htt/Ntrk2/Gria1/Ctnnd2/Atxn1/Prkn/Gabrb3/Dgki/Shank2/Meis2/Nrxn3/Abl1/Chrna7/Slc8a3/Gabra5/Pak5/Specc1/Pias1/Kalrn/Braf/Abl2/Synj1",31
"GO:0006813","potassium ion transport","35/1113","246/20191",0.142276422764228,2.58104515007414,6.02620810106723,2.51133429936151e-07,2.56519780900268e-05,2.02251718120618e-05,"Kcnc2/Kcnh8/Slc24a2/Slc12a6/Slc17a7/Slc9a9/Kcnh5/Kcnn2/Kcna5/Hcn1/Kcnd3/Slc24a3/Kcna6/Cacna1d/Ank2/Large1/Kcnab2/Ank3/Slc9a7/Akap6/Kcnb2/Kcnip4/Kcnma1/Dpp6/Wnk2/Nalcn/Wwp2/Gnaq/Nr3c2/Slc24a5/Rgs7/Wnk1/Plcb4/Stk39/Sumo1",35
"GO:0042274","ribosomal small subunit biogenesis","21/1113","106/20191",0.19811320754717,3.5939836240655,6.46745721044651,2.7504998823394e-07,2.65501082982045e-05,2.0933298012164e-05,"Rps25/Rps28/Rps17/Rps27/Rps16/Rps19/Rps8/Rps23/Rps11/Snu13/Rps13/Fau/Rps15a/Rps6/Rps7/Rps4x/Rps27a/Rps15/Rps12/Rpsa/Rps21",21
"GO:0070252","actin-mediated cell contraction","20/1113","103/20191",0.194174757281553,3.52253596071145,6.19921855914257,7.36963097860743e-07,6.73471519936387e-05,5.30995198633026e-05,"Uty/Pard3/Zeb2/Kcnn2/Kcna5/Kcnd3/Cacna1d/Ryr2/Myl6/Ank2/Cacna2d1/Akap6/Ctnna3/Cacna1h/Cacnb2/Camk2d/Limch1/Epb41l5/Scn1a/Sumo1",20
"GO:0030900","forebrain development","52/1113","462/20191",0.112554112554113,2.0418509313388,5.47171356949188,8.29456689183956e-07,7.4447375822195e-05,5.8697655271522e-05,"Kcnc2/Nf1/Cdon/Nrg3/Zeb2/Ccdc141/Slc4a10/Dlc1/Usp9x/Htt/Lrp6/Kirrel3/Vps13b/Ntrk2/Gria1/Large1/Arid1a/Tox/Nfib/Ncam1/Cdh2/Ncoa1/Dmd/Kdm6b/Zeb1/Pten/Plxna4/Tmem108/Rapgef2/Trappc9/Numb/Hspa8/Ext1/Srgap2/Arhgap35/Bmpr1a/Gnaq/Mrtfa/Frs2/Ophn1/Pex13/Ryk/Nrp1/Dock7/Ptprs/Bnip3/Epha5/Dmxl2/Fat4/Herc1/Dclk2/Kif21b",52
"GO:0003012","muscle system process","51/1113","451/20191",0.113082039911308,2.05142809330568,5.45435741354009,9.1851589924174e-07,8.101943690553e-05,6.38793634463584e-05,"Ptk2/Uty/Tead1/Tshz3/Map2k6/Kcnn2/Kcna5/Kcnd3/Foxp1/Hdac4/Apbb2/Dock4/Nfatc3/Cacna1d/Slc8a1/Chrm3/Ryr2/Myl6/Ank2/Dyrk1a/Large1/Cacna2d1/Cacna1g/Smad3/Igf1/Dmd/Akap6/Ryr3/Ctnna3/Prkd1/Slc8a3/Cacna1h/Cacnb2/Kcnma1/Camk2d/Sorbs2/Smad4/Jarid2/Irag1/Eno1/Map2k4/Ppp3ca/Ep300/Cald1/Sulf1/Smpd3/Scn1a/Rap1gds1/Glra1/Foxo3/Sumo1",51
"GO:0048041","focal adhesion assembly","18/1113","87/20191",0.206896551724138,3.75332279951668,6.21619799583751,9.91511601848756e-07,8.45428892509706e-05,6.66574115488497e-05,"Ptk2/Fmn1/Dlc1/Cdh11/Epha3/Sorbs1/Abl1/Smad3/Ptprj/Pten/Lims1/Limch1/Clasp2/Epb41l5/Nrp1/Actg1/Lrp1/Clasp1",18
"GO:0150115","cell-substrate junction organization","20/1113","105/20191",0.19047619047619,3.45544003765028,6.09293538934479,1.01475961771249e-06,8.51067246592968e-05,6.71019647122393e-05,"Ptk2/Fmn1/Dlc1/Cdh11/Epha3/Prickle1/Sorbs1/Abl1/Smad3/Ptprj/Pten/Lims1/Limch1/Clasp2/Epb41l5/Iqsec1/Nrp1/Actg1/Lrp1/Clasp1",20
"GO:0048588","developmental cell growth","37/1113","284/20191",0.130281690140845,2.36344798349847,5.5891292791515,1.05797100369105e-06,8.7299671852958e-05,6.88309827868267e-05,"Kmt2d/Rims1/Zeb2/Rims2/Unc13a/Usp9x/Dscam/Epha7/Auts2/Foxp1/Prickle1/Prkn/Dyrk1a/Abl1/Igf1/Dip2b/Akap6/Pten/Ulk2/Slc23a2/Pum2/Plxna4/Tmem108/Camk2d/Ext1/Sorbs2/Arhgap32/Sema4d/Sema3f/Map2k4/Clasp2/Rnf157/Ep300/Ryk/Nrp1/Ptprs/Lrp1",37
"GO:0006836","neurotransmitter transport","33/1113","243/20191",0.135802469135802,2.463600767584,5.54402787253217,1.58969928261451e-06,0.000127076586403997,0.000100192888996362,"Erc2/Nf1/Cadps2/Nrxn1/Rims1/Stxbp5/Slc17a7/Sv2b/Rims2/Ppfia2/Unc13a/Pclo/Ntrk2/Prkn/Cacna1d/Nlgn1/Dgki/Unc13b/Unc13c/Nrxn3/Syt9/Syn3/Stxbp5l/Cadps/Cask/Ica1/Syn1/Pnkd/Braf/Ptprn2/Cacnb4/Snap91/Synj1",33
"GO:0030534","adult behavior","28/1113","189/20191",0.148148148148148,2.687564473728,5.62994152564268,1.73405373375217e-06,0.000134415437907214,0.000105979169182429,"Unc79/Nrxn1/Pcdh15/Grm7/Fgf12/Hipk2/Scn8a/Atxn1/Prkn/Btbd9/Shank2/Nrxn3/Pum1/Chrna7/Epha4/Pten/Kcnma1/Oxr1/Grik1/Crebbp/Kalrn/Adam22/Gigyf2/Nlgn2/Scn1a/Abl2/Glra1/Cacnb4",28
"GO:0030100","regulation of endocytosis","41/1113","338/20191",0.121301775147929,2.20054280504208,5.37616077123231,1.84310840172726e-06,0.000140736456466219,0.000110962944154264,"Ptk2/Pard3/Dnajc6/Amph/Slc17a7/Bicd1/Camk1d/Epha3/Ston2/Prkn/Atxn2/Nlgn1/Btbd9/Sgip1/Insr/Ank3/Ptprj/Cblb/Pten/Hmgb1/Numb/Hspa8/Tbc1d5/Magi2/Rit2/Ap2b1/Rab5b/Ap2m1/Alms1/Rapgef1/Ppp3ca/Ophn1/Iqsec1/Abr/Actg1/Myo18a/Snx12/Snap91/Lrp1/Synj1/Mib1",41
"GO:0048167","regulation of synaptic plasticity","34/1113","262/20191",0.129770992366412,2.35418338442968,5.32886468335041,3.12463429088716e-06,0.000218981219618886,0.000172654630175625,"Nf1/Cpeb3/Rims1/Tshz3/Slc4a10/Slc24a2/Kcnn2/Unc13a/Htt/Rasgrf2/Ntrk2/Sipa1l1/Gria1/Ctnnd2/Nlgn1/Dgki/Unc13b/Large1/Shank2/Unc13c/Abl1/Chrna7/Epha4/Pten/Slc8a3/Rapgef2/Camk2d/Lnpep/Grik1/Syn1/Braf/Shisa9/Sorcs2/Neurl1a",34
"GO:0106027","neuron projection organization","21/1113","124/20191",0.169354838709677,3.07227632379793,5.59070532133654,3.99018833380336e-06,0.000261715429688948,0.00020634820101396,"Il1rapl1/Ptprd/Ppfia2/Sipa1l1/Ctnnd2/Nlgn1/Insr/Dnm3/Chrna7/Epha4/Pten/Cask/Zfp804a/Pak3/Igf1r/Kalrn/Dctn1/Diaph2/Epha5/Abl2/Dip2a",21
"GO:0043266","regulation of potassium ion transport","19/1113","106/20191",0.179245283018868,3.2516994693926,5.61405624691561,4.82537249414549e-06,0.000304772909630226,0.000240296652340033,"Kcnc2/Kcnn2/Kcna5/Cacna1d/Ank2/Kcnab2/Ank3/Akap6/Kcnip4/Dpp6/Wnk2/Wwp2/Gnaq/Nr3c2/Rgs7/Wnk1/Plcb4/Stk39/Sumo1",19
"GO:0035176","social behavior","15/1113","70/20191",0.214285714285714,3.88737004235657,5.8448854625861,4.95522166637522e-06,0.0003091574883558,0.000243753651162385,"Nrxn1/Negr1/Dscam/Htt/Vps13b/Atxn1/Gabrb3/Shank2/Nrxn3/Pten/Grid1/Ext1/Rptor/Kalrn/Nlgn2",15
"GO:1902414","protein localization to cell junction","23/1113","146/20191",0.157534246575342,2.85783825031693,5.44165015155225,5.02196785079529e-06,0.000309546837646611,0.000244060631632816,"Nrxn1/Gpc6/Gphn/Pclo/Dlg2/Mapk10/Nlgn1/Tjp2/Nrxn3/Nbea/Bsn/Tmem108/Magi2/Tjp1/Kalrn/Tnik/Clstn1/Mapk8/Adam22/Sacm1l/Ogt/Actg1/Nlgn2",23
"GO:0000028","ribosomal small subunit assembly","8/1113","20/20191",0.4,7.25642407906559,6.76124668280598,5.7744969000766e-06,0.00034256560711747,0.000270094112685516,"Rps25/Rps28/Rps27/Rps19/Fau/Rps6/Rps15/Rpsa",8
