"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031346","positive regulation of cell projection organization","43/721","455/20191",0.0945054945054945,2.64654707289936,6.8360164223518,6.93813501885697e-09,1.21722640770827e-06,1.02918103879718e-06,"Nrg1/Nrxn1/Ptprd/Dcc/Efna5/Camk1d/Dscam/Tenm3/Nf1/Dmd/Epha3/Tox/Zfp804a/Negr1/Cntn1/Robo2/Auts2/Tenm2/Prkd1/Tgfbr1/Abl2/Cux2/Ppp1r9a/Crocc/Hdac4/Htt/Arhgap32/Macf1/Ube2v2/Bmpr2/Rapgef1/Rapgef2/Trak1/Cask/Rab11fip3/Map3k13/Arhgap35/Magi2/Numb/Lrp6/Cdkl5/Nlgn1/Nckap1",43
"GO:0099565","chemical synaptic transmission, postsynaptic","20/721","130/20191",0.153846153846154,4.30833244425477,7.28211188436422,3.65966288777994e-08,5.73260050921529e-06,4.84698960663486e-06,"Nrxn1/Rims1/Unc13b/Slc17a7/Rims2/Atxn1/Anks1b/Grik1/Grid2/Ppp3ca/Pclo/Gabrb3/Prkcz/Cux2/Ppp1r9a/Grik2/Glra1/Nlgn1/Shank1/Prkn",20
"GO:0048638","regulation of developmental growth","37/721","387/20191",0.0956072351421189,2.67740039494386,6.41163189545296,5.87495146537985e-08,8.73615614301958e-06,7.38653564976072e-06,"Nrg1/Slit2/Erbb4/Rims1/Efna5/Rims2/Dscam/Ptk2/Slc23a2/Mbd5/Ptprs/Akap6/Tnr/Fto/Alms1/Rnf157/Plxna4/Sgip1/Jarid2/Rai1/Cacna1c/Tgfbr1/Insr/Sptbn4/Ulk2/Arhgap32/Macf1/Bmpr2/Dyrk1a/Foxp1/Prkdc/Map3k13/Unc13a/Stat5b/Cdkl5/Atrn/Prkn",37
"GO:0032970","regulation of actin filament-based process","38/721","404/20191",0.0940594059405941,2.63405473695775,6.38440048647708,5.97548299796141e-08,8.73615614301958e-06,7.38653564976072e-06,"Slit2/Efna5/Epha3/Fhod3/Ctnna2/Ryr2/Fmn1/Epha5/Fchsd2/Akap6/Arhgap18/Alms1/Clasp1/Ppm1e/Prkd1/Cyfip2/Limch1/Cracd/Akap13/Cacna1c/Capza1/Tgfbr1/Coro2b/Sptb/Ppp1r9a/Pard3/Dlc1/Dstn/Prkce/Arhgap35/Tjp1/Smad3/Bcas3/Rictor/Actg1/Shank1/Nckap1/Prkn",38
"GO:0048588","developmental cell growth","30/721","284/20191",0.105633802816901,2.95818600925944,6.39533091498135,1.23164839571049e-07,1.7425838269633e-05,1.47337769035248e-05,"Slit2/Rims1/Usp9x/Efna5/Sorbs2/Rims2/Ext1/Dscam/Prickle1/Slc23a2/Ptprs/Akap6/Auts2/Tnr/Rnf157/Camk2d/Plxna4/Cyfip2/Prkcz/Akap13/Ulk2/Arhgap32/Macf1/Bmpr2/Dyrk1a/Foxp1/Map3k13/Unc13a/Cdkl5/Prkn",30
"GO:1990778","protein localization to cell periphery","37/721","404/20191",0.0915841584158416,2.56473750703781,6.1135717642728,1.75385832325256e-07,2.24973206965437e-05,1.90217824210823e-05,"Erbb4/Nrxn1/Cacnb2/Prph2/Large1/Nrxn3/Epha3/Mylk/Negr1/Nbea/Gphn/Pacs1/Dennd4c/Camk2d/Dlg2/Prkcz/Cdh2/Ank3/Sptbn4/Clstn1/Macf1/Pgap2/Rapgef2/Gpr158/Cask/Rab11fip3/Ap2m1/C2cd5/Sorbs1/Ttc7b/Magi2/Numb/Lrp6/Kcnb2/Pias1/Kif13a/Cltc",37
"GO:0150115","cell-substrate junction organization","17/721","105/20191",0.161904761904762,4.5340070008586,6.98663639579039,1.80043113817385e-07,2.24973206965437e-05,1.90217824210823e-05,"Efna5/Ptk2/Epha3/Prickle1/Fmn1/Clasp1/Epb41l5/Dst/Iqsec1/Limch1/Cdh11/Coro2b/Dlc1/Macf1/Sorbs1/Smad3/Actg1",17
"GO:0007269","neurotransmitter secretion","23/721","184/20191",0.125,3.500520110957,6.55693824387036,1.84656531024983e-07,2.24973206965437e-05,1.90217824210823e-05,"Nrxn1/Rims1/Unc13b/Stxbp5l/Rims2/Nrxn3/Nf1/Cadps/Erc2/Sv2b/Pclo/Syt9/Stxbp5/Ppp1r9a/Syn1/Ica1/Gpr158/Cask/Erc1/Unc13a/Ppfia2/Nlgn1/Prkn",23
"GO:0099643","signal release from synapse","23/721","184/20191",0.125,3.500520110957,6.55693824387036,1.84656531024983e-07,2.24973206965437e-05,1.90217824210823e-05,"Nrxn1/Rims1/Unc13b/Stxbp5l/Rims2/Nrxn3/Nf1/Cadps/Erc2/Sv2b/Pclo/Syt9/Stxbp5/Ppp1r9a/Syn1/Ica1/Gpr158/Cask/Erc1/Unc13a/Ppfia2/Nlgn1/Prkn",23
"GO:0032956","regulation of actin cytoskeleton organization","34/721","355/20191",0.0957746478873239,2.68208864839523,6.15302702777916,1.94217835892485e-07,2.30226872493091e-05,1.94659867951415e-05,"Slit2/Efna5/Epha3/Fhod3/Ctnna2/Fmn1/Epha5/Fchsd2/Arhgap18/Alms1/Clasp1/Ppm1e/Prkd1/Cyfip2/Limch1/Cracd/Akap13/Capza1/Tgfbr1/Coro2b/Sptb/Ppp1r9a/Dlc1/Dstn/Prkce/Arhgap35/Tjp1/Smad3/Bcas3/Rictor/Actg1/Shank1/Nckap1/Prkn",34
"GO:0000028","ribosomal small subunit assembly","8/721","20/20191",0.4,11.2016643550624,8.78365217819513,2.18892882255378e-07,2.5264846883476e-05,2.13617624428171e-05,"Rps25/Rps28/Rps19/Rps27/Rps6/Fau/Prkdc/Rpsa",8
"GO:0030100","regulation of endocytosis","32/721","338/20191",0.0946745562130177,2.65128150415678,5.89140950861877,5.73621610072549e-07,6.13635215067853e-05,5.18836696350601e-05,"Nrg1/Slc17a7/Amph/Camk1d/Ptk2/Epha3/Aak1/Alms1/Mib1/Tbc1d5/Abr/Ppp3ca/Sgip1/Iqsec1/Ank3/Hmgb1/Dnajc6/Gsg1l/Insr/Pard3/Rapgef1/Rab27a/Angpt1/Itsn1/Ap2m1/Myo18a/Btbd9/Magi2/Numb/Nlgn1/Actg1/Prkn",32
"GO:0035249","synaptic transmission, glutamatergic","18/721","127/20191",0.141732283464567,3.9690936691166,6.4590673929444,6.15892625408623e-07,6.28210477916795e-05,5.31160274006017e-05,"Nrxn1/Unc13b/Slc17a7/Ext1/Dscam/Nf1/Grik1/Grm7/Tnr/Grid2/Grid1/Cdh8/Cdh2/Grik2/Unc13a/Vps54/Nlgn1/Prkn",18
"GO:0042255","ribosome assembly","12/721","60/20191",0.2,5.60083217753121,6.8680296096004,1.13804126925299e-06,0.000106201042700928,8.97943872693907e-05,"Rps25/Rps28/Rpl38/Rpl5/Rps19/Rps27/Rpl11/Rpl24/Rps6/Fau/Prkdc/Rpsa",12
"GO:0035264","multicellular organism growth","25/721","235/20191",0.106382978723404,2.9791660518783,5.87262449953043,1.20508329493844e-06,0.000107867251665306,9.12031890025372e-05,"Unc79/Rasal2/Ext1/Large1/Dmd/Prickle1/Mbd5/Arid5b/Vps13b/Fto/Alms1/Slc4a10/Sgip1/Apba1/Sik3/Rai1/Abl2/Gpx4/Sptbn4/Kdm2a/Rpl29/Smpd3/Stat5b/Tbl1xr1/Atrn",25
"GO:0060560","developmental growth involved in morphogenesis","28/721","284/20191",0.0985915492957746,2.76097360864214,5.75124574813733,1.3055027272772e-06,0.000112273234545839,9.49285058451511e-05,"Slit2/Rims1/Usp9x/Efna5/Rims2/Ext1/Dscam/Prickle1/Slc23a2/Fmn1/Ptprs/Auts2/Tnr/Epb41l5/Rnf157/Plxna4/Cyfip2/Prkcz/Ulk2/Arhgap32/Macf1/Bmpr2/Cadm1/Map3k13/Unc13a/Lrp6/Cdkl5/Prkn",28
"GO:0007044","cell-substrate junction assembly","15/721","98/20191",0.153061224489796,4.28635115627388,6.27563142445943,1.97129209756533e-06,0.000151685739296869,0.000128252300271886,"Efna5/Ptk2/Epha3/Fmn1/Clasp1/Epb41l5/Dst/Limch1/Cdh11/Coro2b/Dlc1/Macf1/Sorbs1/Smad3/Actg1",15
"GO:0032535","regulation of cellular component size","34/721","394/20191",0.0862944162436548,2.41660271619367,5.46448584882321,2.12837215776399e-06,0.000158221021761913,0.000133777968096388,"Slit2/Efna5/Dscam/Fhod3/Rptor/Akt3/Fmn1/Fchsd2/Ptprs/Arhgap18/Tnr/Borcs5/Plxna4/Pclo/Prkd1/Cyfip2/Cracd/Capza1/Sptb/Ppp1r9a/Prr16/Ulk2/Arhgap32/Macf1/Bmpr2/Ap2m1/Dstn/Prkce/Map3k13/Arhgap35/Rictor/Cdkl5/Nckap1/Slc12a6",34
"GO:1902903","regulation of supramolecular fiber organization","34/721","394/20191",0.0862944162436548,2.41660271619367,5.46448584882321,2.12837215776399e-06,0.000158221021761913,0.000133777968096388,"Slit2/Fhod3/Ctnna2/Mid1/Fmn1/Fchsd2/Arhgap18/Alms1/Clasp1/Ppm1e/Pde4dip/Prkd1/Cyfip2/Limch1/Cracd/Akap13/Capza1/Tgfbr1/Coro2b/Sptb/Ppp1r9a/Rb1/Dlc1/Dyrk1a/Dstn/Prkce/Arhgap35/Tjp1/Smad3/Rictor/Actg1/Shank1/Nckap1/Prkn",34
"GO:0006836","neurotransmitter transport","25/721","243/20191",0.102880658436214,2.88108651107572,5.67694964857442,2.22518528238148e-06,0.000162661044142086,0.00013753206578649,"Nrxn1/Rims1/Unc13b/Stxbp5l/Slc17a7/Rims2/Nrxn3/Nf1/Cadps/Erc2/Slc6a11/Sv2b/Pclo/Syt9/Stxbp5/Ppp1r9a/Syn1/Ica1/Gpr158/Cask/Erc1/Unc13a/Ppfia2/Nlgn1/Prkn",25
"GO:0022037","metencephalon development","18/721","146/20191",0.123287671232877,3.45256778066992,5.72330950509167,4.77807971737415e-06,0.000308186141770633,0.00026057546198621,"Nrxn1/Usp9x/Rere/Rora/Cntn1/Ptprs/Grid2/Atf2/Gabrb3/Sec24b/mt-Co1/Abl2/Gpx4/Arhgap32/Cplane1/Ncoa1/Lrp6/Atrn",18
"GO:0150116","regulation of cell-substrate junction organization","12/721","69/20191",0.173913043478261,4.87028885002714,6.19705239283083,5.34314153556971e-06,0.000339637953260997,0.000287168384894159,"Efna5/Ptk2/Epha3/Fmn1/Clasp1/Epb41l5/Iqsec1/Limch1/Dlc1/Macf1/Smad3/Actg1",12
"GO:0035176","social behavior","12/721","70/20191",0.171428571428571,4.80071329502675,6.12974157776651,6.24162205551274e-06,0.000391082204792555,0.000330665180474758,"Nrxn1/Ext1/Dscam/Nrxn3/Atxn1/Rptor/Negr1/Vps13b/Grid1/Gabrb3/Htt/Shank1",12
"GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","19/721","165/20191",0.115151515151515,3.22472155676039,5.5217068402706,7.21908106922825e-06,0.000445956191121621,0.000377061862222256,"Nrg1/Erbb4/Ctnnd2/Nrxn3/Mylk/Nbea/Gphn/Grid2/Grid1/Dlg2/Iqsec1/Prkcz/Gsg1l/Clstn1/Ap2m1/Magi2/Numb/Inpp4a/Prkn",19
"GO:0035418","protein localization to synapse","15/721","109/20191",0.137614678899083,3.85378360839303,5.74888502161947,7.61868913527437e-06,0.000460952256863212,0.000389741234293108,"Erbb4/Nrxn1/Nrxn3/Mylk/Nbea/Gphn/Pclo/Dlg2/Prkcz/Bsn/Dlgap1/Clstn1/Magi2/Nlgn1/Shank1",15
"GO:0099151","regulation of postsynaptic density assembly","7/721","22/20191",0.318181818181818,8.91041482789056,7.14366750118142,7.6720279870074e-06,0.000460952256863212,0.000389741234293108,"Nrxn1/Ptprd/Prickle2/Prickle1/Ptprs/Grid2/Nlgn1",7
"GO:0007264","small GTPase-mediated signal transduction","35/721","437/20191",0.080091533180778,2.24289618093355,5.05476376268642,7.96148374792967e-06,0.000471879293492156,0.000398980188391981,"Nrg1/Slit2/Nf1/Rasgrf2/Dock4/Arhgef11/Garre1/Dennd1a/Psd3/Auts2/Arhgap18/Ksr2/Dennd4c/Camk2d/Ralgps1/Iqsec1/Dock3/Cdh2/Elmo1/Akap13/Iqsec3/Rap1gap2/Abl2/Rb1/Dlc1/Ralgapa1/Arhgap32/Rapgef1/Rapgef2/Itsn1/Ralgapa2/Arhgap35/A930011G23Rik/Nckap1/Cdc42bpa",35
"GO:0051703","biological process involved in intraspecies interaction between organisms","12/721","72/20191",0.166666666666667,4.66736014794267,5.99886972028903,8.4441465228834e-06,0.000493813688658221,0.00041752600982622,"Nrxn1/Ext1/Dscam/Nrxn3/Atxn1/Rptor/Negr1/Vps13b/Grid1/Gabrb3/Htt/Shank1",12
"GO:0001764","neuron migration","22/721","215/20191",0.102325581395349,2.86554204431829,5.29203639954528,9.73732153706906e-06,0.000554647951449155,0.000468962184211816,"Nrg1/Fat3/Phactr1/Mdga2/Neo1/Nrg3/Dcc/Usp9x/Ntng1/Ptk2/Large1/Astn1/Ctnna2/Mrtfa/Auts2/Il1r1/Apbb2/Ntng2/Zfp609/Arhgap32/Rapgef2/Cdkl5",22
"GO:0060074","synapse maturation","10/721","52/20191",0.192307692307692,5.38541555531847,6.09321201345706,1.28836037411816e-05,0.000697623284059539,0.000589849720340258,"Erbb4/Nrxn1/Nrg2/Robo2/Adgrb3/Abl2/Sybu/Clstn1/Nlgn1/Shank1",10
"GO:0051588","regulation of neurotransmitter transport","16/721","133/20191",0.120300751879699,3.36892161054509,5.27455120619048,2.17252906027869e-05,0.00100744011484262,0.000851803951470121,"Rims1/Unc13b/Stxbp5l/Rims2/Nf1/Sv2b/Stxbp5/Ppp1r9a/Syn1/Ica1/Gpr158/Cask/Unc13a/Ppfia2/Nlgn1/Prkn",16
"GO:0050806","positive regulation of synaptic transmission","21/721","210/20191",0.1,2.8004160887656,5.04692369613118,2.18488454524797e-05,0.00100744011484262,0.000851803951470121,"Erbb4/Nrxn1/Adcy8/Rims1/Ptk2/Large1/Nf1/Rasgrf2/Clstn2/Grik1/Cpeb3/Tnr/Prkcz/Nalcn/Ppp1r9a/Clstn1/Gpr158/Grik2/Prkce/Unc13a/Nlgn1",21
"GO:0038130","ERBB4 signaling pathway","5/721","11/20191",0.454545454545455,12.7291640398437,7.48782417377671,2.21151687286879e-05,0.00100744011484262,0.000851803951470121,"Nrg1/Erbb4/Nrg2/Nrg3/Cadm1",5
"GO:0009306","protein secretion","33/721","421/20191",0.0783847980997625,2.19510049713218,4.76864460075976,2.22803673369207e-05,0.00100744011484262,0.000851803951470121,"Adcy8/Neo1/Efna5/Unc13b/Stxbp5l/Tbc1d1/Rims2/Rptor/Epha5/Negr1/Frmd4a/Chrm3/Fto/Rfx3/Filip1l/Ppp3ca/Pclo/Syt9/Cacna1c/Ppia/Pde1c/Sybu/Htt/Myrip/Rab27a/Cask/Rab11fip3/Rap1gds1/Myo18a/Prkce/Lyst/Dnajc1/Prkn",33
"GO:0007611","learning or memory","29/721","350/20191",0.0828571428571429,2.32034475926293,4.79504189111585,2.52847351928359e-05,0.00112672380802589,0.000952659892882907,"Nrg1/Nrxn1/Adcy8/Slc17a7/Amph/Large1/Ctnnd2/Nrxn3/Nf1/Atxn1/Pak5/Clstn2/Vps13b/Grm7/Cpeb3/Tnr/Gabrb3/Gabra5/Adgrb3/Atp8a1/Prkcz/Cacna1c/Abl2/Cux2/Htt/Btbd9/Pias1/Shank1/Prkn",29
"GO:0035592","establishment of protein localization to extracellular region","33/721","424/20191",0.0778301886792453,2.17956912569021,4.72377017674288,2.5694921941559e-05,0.00112697927635678,0.000952875894738027,"Adcy8/Neo1/Efna5/Unc13b/Stxbp5l/Tbc1d1/Rims2/Rptor/Epha5/Negr1/Frmd4a/Chrm3/Fto/Rfx3/Filip1l/Ppp3ca/Pclo/Syt9/Cacna1c/Ppia/Pde1c/Sybu/Htt/Myrip/Rab27a/Cask/Rab11fip3/Rap1gds1/Myo18a/Prkce/Lyst/Dnajc1/Prkn",33
"GO:0071692","protein localization to extracellular region","33/721","429/20191",0.0769230769230769,2.15416622212739,4.64980108787964,3.24596952472099e-05,0.00134309644673833,0.00113560582279961,"Adcy8/Neo1/Efna5/Unc13b/Stxbp5l/Tbc1d1/Rims2/Rptor/Epha5/Negr1/Frmd4a/Chrm3/Fto/Rfx3/Filip1l/Ppp3ca/Pclo/Syt9/Cacna1c/Ppia/Pde1c/Sybu/Htt/Myrip/Rab27a/Cask/Rab11fip3/Rap1gds1/Myo18a/Prkce/Lyst/Dnajc1/Prkn",33
"GO:0001952","regulation of cell-matrix adhesion","15/721","125/20191",0.12,3.36049930651872,5.09426221878042,4.01412411537647e-05,0.00160054076091283,0.00135327839793984,"Efna5/Ptk2/Nf1/Dmd/Epha3/Fmn1/Clasp1/Epb41l5/Prkcz/Limch1/Dlc1/Macf1/Cask/Smad3/Actg1",15
"GO:0071625","vocalization behavior","6/721","20/20191",0.3,8.40124826629681,6.37248866390715,5.12413960155896e-05,0.00195430228629892,0.00165238845000386,"Nrxn1/Ext1/Nrxn3/Auts2/Foxp1/Shank1",6
"GO:0007015","actin filament organization","34/721","461/20191",0.0737527114967462,2.06538279865576,4.45292537146566,5.76434106162397e-05,0.00216088888002417,0.00182706014935684,"Slit2/Phactr1/Fmn2/Fhod3/Ctnna2/Fmn1/Fchsd2/Arhgap18/Alms1/Clasp1/Ppm1e/Cyfip2/Elmo1/Limch1/Cracd/Capza1/Enah/Tgfbr1/Coro2b/Sptb/Abl2/Ppp1r9a/Dlc1/Sorbs1/Dstn/Prkce/Arhgap35/Tjp1/Smad3/Rictor/Actg1/Shank1/Nckap1/Prkn",34
"GO:0018105","peptidyl-serine phosphorylation","20/721","210/20191",0.0952380952380952,2.66706294168153,4.67310835301584,6.79831262591676e-05,0.00248363503035147,0.00209994629129244,"Nrxn1/Dmd/Rptor/Akt3/Fnip1/Camk2d/Prkd1/Prkcz/Tgfbr1/Sptbn4/Smyd3/Hipk3/Dyrk1a/Hipk2/Angpt1/Lmtk2/Prkce/Prkdc/Map3k13/Rictor",20
