"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006754","ATP biosynthetic process","9/387","101/20191",0.0891089108910891,4.64909049044439,5.13928301908702,0.000140630458204139,0.00400628049331951,0.00332183945484303,"Atp5mg/Prkn/Atp5mc1/Ndufs5/mt-Nd3/mt-Nd2/Atp5mc2/mt-Nd4/Eno1",9
"GO:0055074","calcium ion homeostasis","18/387","348/20191",0.0517241379310345,2.69860999732692,4.46814043609066,0.000145582679664431,0.00408204663216567,0.00338466155373999,"Plcb1/Akap6/Ank2/Sv2b/Mcu/Pde4d/Cacnb2/Erc2/Atp2c1/Fto/Plcl1/Camk2d/Ryr2/Inpp4b/Itpr1/Slc8a1/Slc8a3/Prkd1",18
"GO:0042752","regulation of circadian rhythm","10/387","125/20191",0.08,4.17385012919897,4.97574598225494,0.000149485989474449,0.00415874694155089,0.00344825822759729,"Phlpp1/Zfhx3/Mapk10/Ppp1cc/Kdm2a/Rorb/Prkg1/Rora/Usp9x/Nono",10
"GO:0048511","rhythmic process","18/387","352/20191",0.0511363636363636,2.66794397463002,4.41306256923325,0.000167703435207971,0.00445665621474317,0.00369527207979857,"Phlpp1/Zfhx3/Mapk10/Ppp1cc/Kdm2a/Rorb/Prkg1/Gabrb3/Pde4d/Ntrk3/Grin3a/Rora/Map2k6/Cbx3/Ntrk2/Usp9x/Igf1r/Nono",18
"GO:0032409","regulation of transporter activity","13/387","206/20191",0.0631067961165049,3.29247886405258,4.62310819446009,0.000180941634181081,0.00459003874193905,0.00380586726707135,"Kcnab1/Plcb1/Akap6/Ank2/Reln/Cacnb2/Dapk1/Camk2d/Rasgrf2/Fgf12/Shank1/Vamp2/Ank3",13
"GO:0035264","multicellular organism growth","14/387","235/20191",0.0595744680851064,3.10818626642476,4.54415719579867,0.000188586245769994,0.00472926493793625,0.00392130777898319,"Vps13b/Kdm2a/Pde4d/Slc4a10/H3f3a/Large1/Sgip1/Lncpint/Gpx4/Rpl29/Prickle1/Fto/Alms1/Mbd5",14
"GO:0002028","regulation of sodium ion transport","8/387","85/20191",0.0941176470588235,4.91041191670467,5.05028997120496,0.000225343695280908,0.00549622533489941,0.00455723911508975,"Plcb1/Akt3/Wnk1/Cntn1/Camk2d/Slc8a1/Fgf12/Ank3",8
"GO:0021954","central nervous system neuron development","9/387","110/20191",0.0818181818181818,4.26871035940803,4.80537513780754,0.000268936839595833,0.00618137639760307,0.00512533758857702,"Robo2/Agbl4/Slc4a10/Dcc/Zeb2/Ubb/Dclk2/Ntrk2/Ptk2",9
"GO:0140694","membraneless organelle assembly","20/387","431/20191",0.0464037122969838,2.42102675707597,4.16864203633987,0.000269096808093122,0.00618137639760307,0.00512533758857702,"Rps25/Rps28/Wnk1/Negr1/Rps23/Rps27/Rpl24/Fhod3/Rpl38/Rpl11/Rpl5/Rps19/Stag1/Rps6/Fau/Prickle1/Alms1/Actg1/Rpsa/Prkd1",20
"GO:0110053","regulation of actin filament organization","15/387","273/20191",0.0549450549450549,2.86665530851577,4.34079995955513,0.000270793237300219,0.00618137639760307,0.00512533758857702,"Tenm1/Kirrel1/Fhod3/Ctnna2/Ppm1e/Fmn1/Prkn/Sptb/Nckap1/Fchsd2/Stmn1/Alms1/Actg1/Shank1/Tjp1",15
"GO:0006813","potassium ion transport","14/387","246/20191",0.0569105691056911,2.96920232768219,4.34398239831387,0.000301554568811972,0.00658794981312536,0.00546245118190237,"Kcnab1/Wnk1/Akap6/Nalcn/Ank2/Kcnd3/Kcnb2/Rgs7/Large1/Slc17a7/Dpp6/Kcnh5/Vamp2/Ank3",14
"GO:0044091","membrane biogenesis","7/387","68/20191",0.102941176470588,5.37076303389573,5.04675866372459,0.000319357911349361,0.00685080435129563,0.0056803991207036,"Nrxn1/Magi2/Il1rapl1/Ptprd/Exoc4/Cdh2/Ank3",7
"GO:0051962","positive regulation of nervous system development","18/387","374/20191",0.0481283422459893,2.51100609376943,4.12316054469389,0.000350101490296331,0.0073692392206099,0.0061102635314772,"Lrrtm4/Robo2/Ppp1cc/Grm5/Nrxn1/Adgrb3/Atxn1/Arhgap32/Tenm4/Reln/Il1rapl1/Ntrk3/Ptprd/Ube2v2/Zeb2/Ntrk2/Iqsec1/Ptk2",18
"GO:0031644","regulation of nervous system process","11/387","165/20191",0.0666666666666667,3.47820844099914,4.46817198481736,0.000351803051812323,0.0073692392206099,0.0061102635314772,"Unc13b/Nrxn1/Tenm4/Reln/Tmem108/Prkn/Pclo/Slc8a3/Fgf12/Shank1/Rims2",11
"GO:0031400","negative regulation of protein modification process","19/387","410/20191",0.0463414634146341,2.4177790382555,4.05437150681422,0.000387079518633229,0.0079675732130227,0.00660637693803594,"Kirrel1/Wnk1/Pde4d/Samsn1/Fry/Rpl11/Ppm1e/Rpl5/Ntrk3/Prkn/Ppia/Pkib/Rpl23/Slc8a1/Slc8a3/Smyd3/Rps7/Oxr1/Nf1",19
"GO:0051648","vesicle localization","13/387","223/20191",0.0582959641255605,3.04148271746561,4.28526849862392,0.000390719651682056,0.00799627976804484,0.00663017920730894,"Unc13b/Nrxn1/Exoc6b/Magi2/Prkn/Unc13c/Exoc4/Ppfia2/Pclo/Dnm3/Kif13a/Cdh2/Cadps",13
"GO:0070296","sarcoplasmic reticulum calcium ion transport","5/387","34/20191",0.147058823529412,7.67251861985104,5.44331526125688,0.000443787288009747,0.00882863984694252,0.00732033721180442,"Ank2/Pde4d/Camk2d/Ryr2/Slc8a1",5
"GO:0010644","cell communication by electrical coupling","4/387","20/20191",0.2,10.4346253229974,5.90096615855215,0.000504773121632975,0.00956115471348417,0.00792770776136895,"Pde4d/Camk2d/Slc8a1/Ank3",4
"GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator","5/387","35/20191",0.142857142857143,7.45330380214101,5.34147427766097,0.000509690565144186,0.00960321747343094,0.00796258443458337,"Rpl26/Prkn/Mif/Ubb/Rps7",5
